	sample_id	id_file	id_modif	label_incoherence	username	user_id	registered	format	model	id	parentid	title	minor	comment	modif	modif_remove	modif_add	timestamp	filt_bot	filt_coher	filt_confli	filt_contradic	filt_erreur	filt_erron	filt_faux	filt_frappe	filt_gramma	filt_ortho	filt_revert	filt_sens	filt_tromp	filt_typo	filt_vandalisme	filt_vraise
0	p3438517p3561507_1261282	p3438517p3561507	1261282	False	196.217.174.145		False	text/x-wiki	wikitext	76071541	75450192.0	Armée royale (Maroc)	False		"- L''''Armée royale du Maroc''' est l'armée de terre des [[Forces armées royales (Maroc)|Forces armées royales]] du [[Maroc]]. Elle a été créée à la veille de l'[[Histoire du Maroc|indépendance]] du pays en [[1956]] par le roi [[Mohammed V du Maroc|Mohammed V]], grand-père de [[Mohammed VI]], roi actuel du Maroc.
+ maroc mouad mankour L''''Armée royale du Maroc''' est l'armée de terre des [[Forces armées royales (Maroc)|Forces armées royales]] du [[Maroc]]. Elle a été créée à la veille de l'[[Histoire du Maroc|indépendance]] du pays en [[1956]] par le roi [[Mohammed V du Maroc|Mohammed V]], grand-père de [[Mohammed VI]], roi actuel du Maroc.
? ++++++++++++++++++++
"	"L''''Armée royale du Maroc''' est l'armée de terre des [[Forces armées royales (Maroc)|Forces armées royales]] du [[Maroc]]. Elle a été créée à la veille de l'[[Histoire du Maroc|indépendance]] du pays en [[1956]] par le roi [[Mohammed V du Maroc|Mohammed V]], grand-père de [[Mohammed VI]], roi actuel du Maroc.
"	"maroc mouad mankour L''''Armée royale du Maroc''' est l'armée de terre des [[Forces armées royales (Maroc)|Forces armées royales]] du [[Maroc]]. Elle a été créée à la veille de l'[[Histoire du Maroc|indépendance]] du pays en [[1956]] par le roi [[Mohammed V du Maroc|Mohammed V]], grand-père de [[Mohammed VI]], roi actuel du Maroc.
"	2012-02-26T11:42:44Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1	p3438517p3561507_1306981	p3438517p3561507	1306981	False	5915961t	1999582.0	True	text/x-wiki	wikitext	133059321	132623886.0	Le roi danse	False	/* Synopsis */	"- Précisions historiques : L'expression « [[Roi Soleil]] » vient en partie du ballet dans lequel {{nobr|Louis {{XIV}}}} était représenté tel un soleil entouré d'astres, symbolisant ses ministres, mais est surtout inspiré par l'emblème représentant le dieu Soleil commandité par Fouchet, sorte de blason ornemental situé à l'entrée du magnifique château de Vaux-Le-Vicomte , ayant appartenue à cet ancien ministre des finances et qui se trouve sculpter un peu partout dans les différentes salles de réception. Bien que Fouchet lui offrit tout le domaine en signe d'hommages, de soumission et de fidélité, ce gage somptuaire lui valut néanmoins sa disgrâce aux profits de Colbert. Lully quant à lui, meurt à l'âge de {{nombre|55|ans}} des suites d'un accident avec sa canne, celle-là même lui servant à battre la mesure ; elle lui transperça le pied, la gangrène qui s'empara de son membre inférieur fut à l'origine de la septicémie qui l'emporta.
?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ^                                    -                                                                                     -       -                                                                                                                                                        ^
+ Précisions historiques : L'expression « [[Roi Soleil]] » vient en partie du ballet dans lequel {{nobr|Louis {{XIV}}}} était représenté tel un soleil entouré d'astres, symbolisant ses ministres, mais est surtout inspiré par l'emblème représentant le dieu Soleil commandité par Fouchet, sorte de blason ornemental situé à l'entrée du magnifique château de Vaux-Le-Vicomte , ayant appartenue à cet ancien ministre des finances et qui se trouve sculpter un peu partout dans les différentes salles de réception. Bien que Fouchet lui offrît tout le domaine en signe d'hommage, de soumission et de fidélité, ce gage somptuaire lui valut néanmoins sa disgrâce au profit de Colbert. Lully quant à lui, meurt à l'âge de {{nombre|55|ans}} des suites d'un accident avec sa canne, celle-là même lui servant à battre la mesure : elle lui transperça le pied, la gangrène qui s'empara de son membre inférieur fut à l'origine de la septicémie qui l'emporta – danseur, il avait refusé l'amputation qui eût pu le sauver.
?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     ^                                                                                                                                                                                                                                                                                        ^                                                                                                                             +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
- Jean-Baptiste Poquelin, dit Molière laisse à la postérité entre autres, la pièce ''[[Les Précieuses ridicules]]'' qui le rendit célèbre, alors que Lully tomba peu à peu dans l'oubli collectif. Molière demeure dans l'inconscient national, une figure incontournable du règne de Louis XIV. Il meurt le 17 février 1673, après la quatrième représentation du ''[[Le Malade imaginaire|Malade imaginaire]]'' pour lequel il interprétait le rôle d'Argan. Le Roi ordonna des funérailles, contrairement aux usages de l'époque qui voulait que les comédiens ne soient pas inhumés dans les sacrements de l'église catholique.
?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    ^^^                                         ^     -----------
+ Jean-Baptiste Poquelin, dit Molière, laisse à la postérité entre autres, la pièce ''[[Les Précieuses ridicules]]'' qui le rendit célèbre, alors que Lully tomba peu à peu dans l'oubli collectif. Molière demeure dans l'inconscient national, une figure incontournable du règne de Louis XIV. Il meurt le 17 février 1673, après la quatrième représentation du ''[[Le Malade imaginaire|Malade imaginaire]]'' pour lequel il interprétait le rôle d'Argan. Le Roi ordonna des funérailles, contrairement aux usages de l'époque qui voulait que les comédiens ne fussent pas inhumés dans les sacrements de l'Église.
?                                    +                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ^^^^                                         ^
"	"Précisions historiques : L'expression « [[Roi Soleil]] » vient en partie du ballet dans lequel {{nobr|Louis {{XIV}}}} était représenté tel un soleil entouré d'astres, symbolisant ses ministres, mais est surtout inspiré par l'emblème représentant le dieu Soleil commandité par Fouchet, sorte de blason ornemental situé à l'entrée du magnifique château de Vaux-Le-Vicomte , ayant appartenue à cet ancien ministre des finances et qui se trouve sculpter un peu partout dans les différentes salles de réception. Bien que Fouchet lui offrit tout le domaine en signe d'hommages, de soumission et de fidélité, ce gage somptuaire lui valut néanmoins sa disgrâce aux profits de Colbert. Lully quant à lui, meurt à l'âge de {{nombre|55|ans}} des suites d'un accident avec sa canne, celle-là même lui servant à battre la mesure ; elle lui transperça le pied, la gangrène qui s'empara de son membre inférieur fut à l'origine de la septicémie qui l'emporta.
Jean-Baptiste Poquelin, dit Molière laisse à la postérité entre autres, la pièce ''[[Les Précieuses ridicules]]'' qui le rendit célèbre, alors que Lully tomba peu à peu dans l'oubli collectif. Molière demeure dans l'inconscient national, une figure incontournable du règne de Louis XIV. Il meurt le 17 février 1673, après la quatrième représentation du ''[[Le Malade imaginaire|Malade imaginaire]]'' pour lequel il interprétait le rôle d'Argan. Le Roi ordonna des funérailles, contrairement aux usages de l'époque qui voulait que les comédiens ne soient pas inhumés dans les sacrements de l'église catholique.
"	"Précisions historiques : L'expression « [[Roi Soleil]] » vient en partie du ballet dans lequel {{nobr|Louis {{XIV}}}} était représenté tel un soleil entouré d'astres, symbolisant ses ministres, mais est surtout inspiré par l'emblème représentant le dieu Soleil commandité par Fouchet, sorte de blason ornemental situé à l'entrée du magnifique château de Vaux-Le-Vicomte , ayant appartenue à cet ancien ministre des finances et qui se trouve sculpter un peu partout dans les différentes salles de réception. Bien que Fouchet lui offrît tout le domaine en signe d'hommage, de soumission et de fidélité, ce gage somptuaire lui valut néanmoins sa disgrâce au profit de Colbert. Lully quant à lui, meurt à l'âge de {{nombre|55|ans}} des suites d'un accident avec sa canne, celle-là même lui servant à battre la mesure : elle lui transperça le pied, la gangrène qui s'empara de son membre inférieur fut à l'origine de la septicémie qui l'emporta – danseur, il avait refusé l'amputation qui eût pu le sauver.
Jean-Baptiste Poquelin, dit Molière, laisse à la postérité entre autres, la pièce ''[[Les Précieuses ridicules]]'' qui le rendit célèbre, alors que Lully tomba peu à peu dans l'oubli collectif. Molière demeure dans l'inconscient national, une figure incontournable du règne de Louis XIV. Il meurt le 17 février 1673, après la quatrième représentation du ''[[Le Malade imaginaire|Malade imaginaire]]'' pour lequel il interprétait le rôle d'Argan. Le Roi ordonna des funérailles, contrairement aux usages de l'époque qui voulait que les comédiens ne fussent pas inhumés dans les sacrements de l'Église.
"	2016-12-27T11:33:47Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2	p3438517p3561507_179557	p3438517p3561507	179557	False	Silex6	54008.0	True	text/x-wiki	wikitext	37330010	37329973.0	Matériel d'aquarium	False	/* Le chauffage */	"- La puissance totale des éléments chauffants doit être calculée suivant la température voulue dans l’aquarium, le volume de celui-ci et la température de la pièce où il se trouve.
?                                             ^^^  ^ ^ -----------------                ^^^^^  ^ ------- -----               --   ^^^
+ La puissance totale des éléments chauffants est fonction de la température de l'eau, le volume de l'aquarium et la température de la pièce où il se trouve.
?                                             ^^  ^^^^ ^^^^^                 ^  ^^^                  +++ ++ ^^
"	"La puissance totale des éléments chauffants doit être calculée suivant la température voulue dans l’aquarium, le volume de celui-ci et la température de la pièce où il se trouve.
"	"La puissance totale des éléments chauffants est fonction de la température de l'eau, le volume de l'aquarium et la température de la pièce où il se trouve.
"	2009-01-23T21:06:30Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
3	p3438517p3561507_948108	p3438517p3561507	948108	False	92.138.163.129		False	text/x-wiki	wikitext	91155039	88833396.0	Isabelle Garo	False	/* Biographie */	"- Codirige la revue ''[[ContreTemps (revue)|ContreTemps]]''.
?                                  --------------------
+ Codirige la revue ''[[ContreTemps]]''.
"	"Codirige la revue ''[[ContreTemps (revue)|ContreTemps]]''.
"	"Codirige la revue ''[[ContreTemps]]''.
"	2013-03-22T15:26:47Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
4	p3438517p3561507_1272293	p3438517p3561507	1272293	False	Atcar2	885975.0	True	text/x-wiki	wikitext	56121028	52412773.0	Cerberus Capital Management	False	chrysler n'est plus la propriété de cerberus depuis le dépôt de bilan de chrysler en 2009.	"- L'ensemble de ses investissements se montent à 25 milliards [[Dollar américain|USD]] dans près de 300 entreprises du monde entier. Cerberus possède notamment 80,1% du constructeur automobile [[Chrysler]] et 51% du capital de la société de service financiers [[GMAC]]. ''Cerberus Partners'' est un fonds qui gère de 3 à 4 milliards USD d'actifs.
?                                                                                                                                    -----------------------------------------------------------------------------------------------------------------------------------------
+ L'ensemble de ses investissements se montent à 25 milliards [[Dollar américain|USD]] dans près de 300 entreprises du monde entier. ''Cerberus Partners'' est un fonds qui gère de 3 à 4 milliards USD d'actifs.
"	"L'ensemble de ses investissements se montent à 25 milliards [[Dollar américain|USD]] dans près de 300 entreprises du monde entier. Cerberus possède notamment 80,1% du constructeur automobile [[Chrysler]] et 51% du capital de la société de service financiers [[GMAC]]. ''Cerberus Partners'' est un fonds qui gère de 3 à 4 milliards USD d'actifs.
"	"L'ensemble de ses investissements se montent à 25 milliards [[Dollar américain|USD]] dans près de 300 entreprises du monde entier. ''Cerberus Partners'' est un fonds qui gère de 3 à 4 milliards USD d'actifs.
"	2010-08-13T23:30:04Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
5	p3438517p3561507_272988	p3438517p3561507	272988	False	Dalriada	72411.0	True	text/x-wiki	wikitext	10018336	10018308.0	Conan IV de Bretagne	False		"- Eon de Porhoët mena une nouvelle révolte qui remporta des succès, mais cela offrit à Henri II le prétexte pour intervenir en Bretagne avec une armée qui prit [[Josselin]] en [[1168]]. Il dépouilla Eon d'abord du Porhoët, puis, après une dernière révolte en [[1173]], du comté de [[Penthièvre]]. Conan IV dut abdiquer en [[1166]] et Henri II se fit reconnaître gardien du duché par les barons en attendant que son fils [[Geoffroy II de Bretagne|Geoffroy II Plantagenêt]], fiancé à l'héritière Constance de Bretagne, petite-fille de Conan III, ait atteint la majorité.
+ Éon de Porhoët mena une nouvelle révolte qui remporta des succès, mais cela offrit à Henri II le prétexte pour intervenir en Bretagne avec une armée qui prit [[Josselin]] en [[1168]]. Il dépouilla Éon d'abord du Porhoët, puis, après une dernière révolte en [[1173]], du comté de [[Penthièvre]]. Conan IV dut abdiquer en [[1166]].
+ 
+ Henri II se fit reconnaître gardien du duché par les barons en attendant que son fils [[Geoffroy II de Bretagne|Geoffroy II Plantagenêt]], fiancé à l'héritière Constance de Bretagne, fille unique de Conan IV et de son épouse Marguerite d'Écosse, née en [[1161]] ait atteint la majorité.
"	"Eon de Porhoët mena une nouvelle révolte qui remporta des succès, mais cela offrit à Henri II le prétexte pour intervenir en Bretagne avec une armée qui prit [[Josselin]] en [[1168]]. Il dépouilla Eon d'abord du Porhoët, puis, après une dernière révolte en [[1173]], du comté de [[Penthièvre]]. Conan IV dut abdiquer en [[1166]] et Henri II se fit reconnaître gardien du duché par les barons en attendant que son fils [[Geoffroy II de Bretagne|Geoffroy II Plantagenêt]], fiancé à l'héritière Constance de Bretagne, petite-fille de Conan III, ait atteint la majorité.
"	"Éon de Porhoët mena une nouvelle révolte qui remporta des succès, mais cela offrit à Henri II le prétexte pour intervenir en Bretagne avec une armée qui prit [[Josselin]] en [[1168]]. Il dépouilla Éon d'abord du Porhoët, puis, après une dernière révolte en [[1173]], du comté de [[Penthièvre]]. Conan IV dut abdiquer en [[1166]].

Henri II se fit reconnaître gardien du duché par les barons en attendant que son fils [[Geoffroy II de Bretagne|Geoffroy II Plantagenêt]], fiancé à l'héritière Constance de Bretagne, fille unique de Conan IV et de son épouse Marguerite d'Écosse, née en [[1161]] ait atteint la majorité.
"	2006-09-11T20:09:37Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
6	p3438517p3561507_433354	p3438517p3561507	433354	False	193.54.198.93		False	text/x-wiki	wikitext	60086358	59944951.0	Paul Éluard	False	/* Biographie */	"- Atteint de [[tuberculose]] à l'âge de seize ans, après une enfance heureuse, il est contraint d'interrompre ses études. En [[Suisse]], au [[sanatorium]] de [[Davos]], il rencontre une jeune russe [[Gala Dalí|Helena Diakonova]] qu'il surnomme Gala. Il l'épouse le 21 février [[1917]]. Son impétuosité, son esprit de décision, sa grande culture impressionnent le jeune Éluard qui prend avec elle son premier élan de poésie amoureuse, un élan qui se prolongera dans tous ses écrits. Elle dessine son profil, et il ajoute à la main : {{Citation|Je suis votre disciple}}. Ils lisent ensemble les poèmes de [[Gérard de Nerval]], [[Charles Baudelaire]], [[Comte de Lautréamont|Lautréamont]] et [[Guillaume Apollinaire]]. Le 11 mai 1918, il écrit à l'un de ses amis : {{Citation|J'ai assisté à l'arrivée au monde, très simplement, d'une belle petite fille, Cécile, ma fille}}.
?         ^^^^^^^^^^^^^^^^^^
+ Atteint sterile  à l'âge de seize ans, après une enfance heureuse, il est contraint d'interrompre ses études. En [[Suisse]], au [[sanatorium]] de [[Davos]], il rencontre une jeune russe [[Gala Dalí|Helena Diakonova]] qu'il surnomme Gala. Il l'épouse le 21 février [[1917]]. Son impétuosité, son esprit de décision, sa grande culture impressionnent le jeune Éluard qui prend avec elle son premier élan de poésie amoureuse, un élan qui se prolongera dans tous ses écrits. Elle dessine son profil, et il ajoute à la main : {{Citation|Je suis votre disciple}}. Ils lisent ensemble les poèmes de [[Gérard de Nerval]], [[Charles Baudelaire]], [[Comte de Lautréamont|Lautréamont]] et [[Guillaume Apollinaire]]. Le 11 mai 1918, il écrit à l'un de ses amis : {{Citation|J'ai assisté à l'arrivée au monde, très simplement, d'une belle petite fille, Cécile, ma fille}}.
?         ^^^^^^^^
"	"Atteint de [[tuberculose]] à l'âge de seize ans, après une enfance heureuse, il est contraint d'interrompre ses études. En [[Suisse]], au [[sanatorium]] de [[Davos]], il rencontre une jeune russe [[Gala Dalí|Helena Diakonova]] qu'il surnomme Gala. Il l'épouse le 21 février [[1917]]. Son impétuosité, son esprit de décision, sa grande culture impressionnent le jeune Éluard qui prend avec elle son premier élan de poésie amoureuse, un élan qui se prolongera dans tous ses écrits. Elle dessine son profil, et il ajoute à la main : {{Citation|Je suis votre disciple}}. Ils lisent ensemble les poèmes de [[Gérard de Nerval]], [[Charles Baudelaire]], [[Comte de Lautréamont|Lautréamont]] et [[Guillaume Apollinaire]]. Le 11 mai 1918, il écrit à l'un de ses amis : {{Citation|J'ai assisté à l'arrivée au monde, très simplement, d'une belle petite fille, Cécile, ma fille}}.
"	"Atteint sterile  à l'âge de seize ans, après une enfance heureuse, il est contraint d'interrompre ses études. En [[Suisse]], au [[sanatorium]] de [[Davos]], il rencontre une jeune russe [[Gala Dalí|Helena Diakonova]] qu'il surnomme Gala. Il l'épouse le 21 février [[1917]]. Son impétuosité, son esprit de décision, sa grande culture impressionnent le jeune Éluard qui prend avec elle son premier élan de poésie amoureuse, un élan qui se prolongera dans tous ses écrits. Elle dessine son profil, et il ajoute à la main : {{Citation|Je suis votre disciple}}. Ils lisent ensemble les poèmes de [[Gérard de Nerval]], [[Charles Baudelaire]], [[Comte de Lautréamont|Lautréamont]] et [[Guillaume Apollinaire]]. Le 11 mai 1918, il écrit à l'un de ses amis : {{Citation|J'ai assisté à l'arrivée au monde, très simplement, d'une belle petite fille, Cécile, ma fille}}.
"	2010-12-10T12:38:15Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
7	p3438517p3561507_504516	p3438517p3561507	504516	False	Mith	56484.0	True	text/x-wiki	wikitext	35818306	35817895.0	Ulithi	False	français	"- '''Ulithi''' est un [[atoll]] des [[îles Carolines]] dans l'[[océan Pacifique]], à environ {{Unité|191|km}} à l'est de [[Yap]]. Il est composé de quarante îlots faisant au total de {{Unité|4.5|km²}} et entourant un lagon d'envion {{Unité|30|km}}.
?                                                                                                                                                                                   ---
+ '''Ulithi''' est un [[atoll]] des [[îles Carolines]] dans l'[[océan Pacifique]], à environ {{Unité|191|km}} à l'est de [[Yap]]. Il est composé de quarante îlots faisant au total {{Unité|4.5|km²}} et entourant un lagon d'envion {{Unité|30|km}}.
"	"'''Ulithi''' est un [[atoll]] des [[îles Carolines]] dans l'[[océan Pacifique]], à environ {{Unité|191|km}} à l'est de [[Yap]]. Il est composé de quarante îlots faisant au total de {{Unité|4.5|km²}} et entourant un lagon d'envion {{Unité|30|km}}.
"	"'''Ulithi''' est un [[atoll]] des [[îles Carolines]] dans l'[[océan Pacifique]], à environ {{Unité|191|km}} à l'est de [[Yap]]. Il est composé de quarante îlots faisant au total {{Unité|4.5|km²}} et entourant un lagon d'envion {{Unité|30|km}}.
"	2008-12-03T17:13:03Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
8	p3438517p3561507_747162	p3438517p3561507	747162	False	69.67.3.242		False	text/x-wiki	wikitext	62694074	62694008.0	Thomas De Koninck	False		"- Thomas De Koninck serait celui qui aurait inspiré le roman philosophique [[Le petit prince]]. Lors d'une visite à [[Québec (ville)]], Saint-Éxupéry aurait rencontré ce jeune homme, fils de [[Charles De Koninck]], lui même ami de Saint-Éxupéry.
?                                                                                                                                             ^                                                                                              ^
+ Thomas De Koninck serait celui qui aurait inspiré le roman philosophique [[Le petit prince]]. Lors d'une visite à [[Québec (ville)]], [[Antoine de Saint-Exupéry]] aurait rencontré ce jeune homme, fils de [[Charles De Koninck]], lui même ami de [[Antoine de Saint-Exupéry]].
?                                                                                                                                       +++++++++++++      ^      ++                                                                                  +++++++++++++      ^      ++
"	"Thomas De Koninck serait celui qui aurait inspiré le roman philosophique [[Le petit prince]]. Lors d'une visite à [[Québec (ville)]], Saint-Éxupéry aurait rencontré ce jeune homme, fils de [[Charles De Koninck]], lui même ami de Saint-Éxupéry.
"	"Thomas De Koninck serait celui qui aurait inspiré le roman philosophique [[Le petit prince]]. Lors d'une visite à [[Québec (ville)]], [[Antoine de Saint-Exupéry]] aurait rencontré ce jeune homme, fils de [[Charles De Koninck]], lui même ami de [[Antoine de Saint-Exupéry]].
"	2011-02-26T22:12:20Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
9	p3438517p3561507_1486843	p3438517p3561507	1486843	False	193.49.249.142		False	text/x-wiki	wikitext	131608728	131567996.0	Dieudonné	False	TA MERE	"- '''Dieudonné M'Bala M'Bala''', [[nom de scène|dit]] '''Dieudonné''', est un [[humoriste]], [[acteur]] et [[Personnalité politique|militant politique]] [[France|français]], né le {{Date de naissance|11|février|1966}} à [[Fontenay-aux-Roses]].
+ '''Dieudonné M'Bala M'Bala''', [[nom de scène|dit]] '''Dieudonné''', est un [[humoriste]], [[acteur]] et [[Personnalité politique|militant politique]] [[France|français]], né le {{Date de naissance|11|février|1966}} à [[Fontenay-aux-Roses]].Tout le monde kiff parce que c'est fils de pute sa mere le chienne ok nike la police #MIKZERDELASTREETZER
?                                                                                                                                                                                                                                                  +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
"	"'''Dieudonné M'Bala M'Bala''', [[nom de scène|dit]] '''Dieudonné''', est un [[humoriste]], [[acteur]] et [[Personnalité politique|militant politique]] [[France|français]], né le {{Date de naissance|11|février|1966}} à [[Fontenay-aux-Roses]].
"	"'''Dieudonné M'Bala M'Bala''', [[nom de scène|dit]] '''Dieudonné''', est un [[humoriste]], [[acteur]] et [[Personnalité politique|militant politique]] [[France|français]], né le {{Date de naissance|11|février|1966}} à [[Fontenay-aux-Roses]].Tout le monde kiff parce que c'est fils de pute sa mere le chienne ok nike la police #MIKZERDELASTREETZER
"	2016-11-07T15:26:47Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
