	sample_id	id_file	id_modif	label_incoherence	username	user_id	registered	format	model	id	parentid	title	minor	comment	modif	modif_remove	modif_add	timestamp	filt_bot	filt_coher	filt_confli	filt_contradic	filt_erreur	filt_erron	filt_faux	filt_frappe	filt_gramma	filt_ortho	filt_revert	filt_sens	filt_tromp	filt_typo	filt_vandalisme	filt_vraise
0	p3438517p3561507_4266	p3438517p3561507	4266	False	Hunsu	970933.0	True	text/x-wiki	wikitext	97604505	97604445.0	Saison 1 de Titeuf	False	/* Épisode 3 : Trouille */	"- L'action se passe durant la nuit 
- * Les parents de Titeuf doivent le laisser car ils sont de sortie mais heureusement, ils ont eu la bonne idée (mauvaise selon Titeuf) d'appeler Tata Monique afin qu'elle vienne le garder, lui et Zizie. Titeuf n'accepte pas cela et se fait passer pour la sœur de Tata Monique au téléphone afin qu'elle ne vienne pas le garder. La supercherie marche mais Titeuf se rend vite compte que être seul la nuit, devant un bon film d'horreur (''Le retour du découpeur en morceaux'') peut être une expérience... terrifiante ! Surtout si on doit faire face au canapé qui s'est transformé en énorme citrouille carnivore et au [[porte-manteau]] qui s'est transformé en [[fantôme]] !
? ^
+ L'action se passe durant la nuit. Les parents de Titeuf doivent le laisser car ils sont de sortie mais heureusement, ils ont eu la bonne idée (mauvaise selon Titeuf) d'appeler Tata Monique afin qu'elle vienne le garder, lui et Zizie. Titeuf n'accepte pas cela et se fait passer pour la sœur de Tata Monique au téléphone afin qu'elle ne vienne pas le garder. La supercherie marche mais Titeuf se rend vite compte que être seul la nuit, devant un bon film d'horreur (''Le retour du découpeur en morceaux'') peut être une expérience... terrifiante ! Surtout si on doit faire face au canapé qui s'est transformé en énorme citrouille carnivore et au [[porte-manteau]] qui s'est transformé en [[fantôme]] !
? ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
+ 
"	"L'action se passe durant la nuit 
* Les parents de Titeuf doivent le laisser car ils sont de sortie mais heureusement, ils ont eu la bonne idée (mauvaise selon Titeuf) d'appeler Tata Monique afin qu'elle vienne le garder, lui et Zizie. Titeuf n'accepte pas cela et se fait passer pour la sœur de Tata Monique au téléphone afin qu'elle ne vienne pas le garder. La supercherie marche mais Titeuf se rend vite compte que être seul la nuit, devant un bon film d'horreur (''Le retour du découpeur en morceaux'') peut être une expérience... terrifiante ! Surtout si on doit faire face au canapé qui s'est transformé en énorme citrouille carnivore et au [[porte-manteau]] qui s'est transformé en [[fantôme]] !
"	"L'action se passe durant la nuit. Les parents de Titeuf doivent le laisser car ils sont de sortie mais heureusement, ils ont eu la bonne idée (mauvaise selon Titeuf) d'appeler Tata Monique afin qu'elle vienne le garder, lui et Zizie. Titeuf n'accepte pas cela et se fait passer pour la sœur de Tata Monique au téléphone afin qu'elle ne vienne pas le garder. La supercherie marche mais Titeuf se rend vite compte que être seul la nuit, devant un bon film d'horreur (''Le retour du découpeur en morceaux'') peut être une expérience... terrifiante ! Surtout si on doit faire face au canapé qui s'est transformé en énorme citrouille carnivore et au [[porte-manteau]] qui s'est transformé en [[fantôme]] !

"	2013-10-19T22:05:39Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1	p3438517p3561507_46624	p3438517p3561507	46624	False	Vandenf	967547.0	True	text/x-wiki	wikitext	104294846	103606671.0	Alain de Changy	False		"- '''Alain de Changy''' est un ancien [[pilote automobile]] belge (1922-1994).
+ '''Alain Carpentier de Changy''' est un ancien [[pilote automobile]] belge (1922-1994).
?         +++++++++++
"	"'''Alain de Changy''' est un ancien [[pilote automobile]] belge (1922-1994).
"	"'''Alain Carpentier de Changy''' est un ancien [[pilote automobile]] belge (1922-1994).
"	2014-06-01T17:18:42Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2	p3438517p3561507_1464052	p3438517p3561507	1464052	False	91.183.107.119		False	text/x-wiki	wikitext	112352175	103270211.0	Grégoire Hervier	False	herbier	"- '''Grégoire Hervier''' est un [[Roman (littérature)|romancier]] français né en [[1977 en littérature|1977]] à Villeneuve Saint-Georges dans le [[Val-de-Marne]]. Après quelques expériences cinématographiques et musicales arrêtées à temps, il se lance dans l’écriture en 2003 et publie en 2006 son premier roman, ''Scream Test'', qui obtient le Prix Polar Derrière les Murs et le Prix Méditerranée des Lycéens. En janvier 2009 paraît son second roman : Zen City.
?                ^                                                                                                                                                                                                                                                                                                            ^^^
+ '''Grégoire Herbier''' est un [[Roman (littérature)|romancier]] français né en [[1977 en littérature|1977]] à Villeneuve Saint-Georges dans le [[Val-de-Marne]]. Après quelques expériences cinématographiques et musicales arrêtées à temps, il se lance dans l’écriture en 2003 et publie en 2006 son premier roman, ''Scramasaxe Test'', qui obtient le Prix Polar Derrière les Murs et le Prix Méditerranée des Lycéens. En janvier 2009 paraît son second roman : Zen City.
?                ^                                                                                                                                                                                                                                                                                                            ^^^^^^^
- Dans ses romans, il dépeint sur le ton de la satire les dérives orwelliennes de la société contemporaine, en particulier la [[télé-réalité]] et l’utilisation abusive de certaines technologies comme la [[RFID]].
+ Dans ses romans, il dépeint sur le ton de la satire les dérives orwelliennes de la société contemporaine, en particulier la [[télé-réalité]] et l’utilisation abusive de certaines technologies comme la [[RFID|RAID]].
?                                                                                                                                                                                                                +++++
"	"'''Grégoire Hervier''' est un [[Roman (littérature)|romancier]] français né en [[1977 en littérature|1977]] à Villeneuve Saint-Georges dans le [[Val-de-Marne]]. Après quelques expériences cinématographiques et musicales arrêtées à temps, il se lance dans l’écriture en 2003 et publie en 2006 son premier roman, ''Scream Test'', qui obtient le Prix Polar Derrière les Murs et le Prix Méditerranée des Lycéens. En janvier 2009 paraît son second roman : Zen City.
Dans ses romans, il dépeint sur le ton de la satire les dérives orwelliennes de la société contemporaine, en particulier la [[télé-réalité]] et l’utilisation abusive de certaines technologies comme la [[RFID]].
"	"'''Grégoire Herbier''' est un [[Roman (littérature)|romancier]] français né en [[1977 en littérature|1977]] à Villeneuve Saint-Georges dans le [[Val-de-Marne]]. Après quelques expériences cinématographiques et musicales arrêtées à temps, il se lance dans l’écriture en 2003 et publie en 2006 son premier roman, ''Scramasaxe Test'', qui obtient le Prix Polar Derrière les Murs et le Prix Méditerranée des Lycéens. En janvier 2009 paraît son second roman : Zen City.
Dans ses romans, il dépeint sur le ton de la satire les dérives orwelliennes de la société contemporaine, en particulier la [[télé-réalité]] et l’utilisation abusive de certaines technologies comme la [[RFID|RAID]].
"	2015-03-02T15:47:19Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
3	p3438517p3561507_239469	p3438517p3561507	239469	False	90.41.120.104		False	text/x-wiki	wikitext	67131552	65693189.0	Néfiach	False	/* Démographie */	"- 2007= 992|
?          -
+ 2007= 992
+ 2010= 1028|
"	"2007= 992|
"	"2007= 992
2010= 1028|
"	2011-07-05T06:33:08Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
4	p3438517p3561507_231665	p3438517p3561507	231665	False	195.83.155.55		False	text/x-wiki	wikitext	46570144	42435200.0	Windows CardSpace	False		"- Les données sont stockées localement (gestionnaire de mots de passe [[Windows Live ID]]) ou sur un serveur (annuaire d'entreprise ou serveur compatible WS-Federation). CardSpace à accès à ces données (professionnelle, personnelle, administrative, adresse) par un code pin et dans un mode sécurisé pour contrer les chevaux de troie ou les keylogger. 
?                                                                                                                                                                                   ^
+ Les données sont stockées localement (gestionnaire de mots de passe [[Windows Live ID]]) ou sur un serveur (annuaire d'entreprise ou serveur compatible WS-Federation). CardSpace a accès à ces données (professionnelle, personnelle, administrative, adresse) par un code pin et dans un mode sécurisé pour contrer les chevaux de troie ou les keylogger. 
?                                                                                                                                                                                   ^
"	"Les données sont stockées localement (gestionnaire de mots de passe [[Windows Live ID]]) ou sur un serveur (annuaire d'entreprise ou serveur compatible WS-Federation). CardSpace à accès à ces données (professionnelle, personnelle, administrative, adresse) par un code pin et dans un mode sécurisé pour contrer les chevaux de troie ou les keylogger. 
"	"Les données sont stockées localement (gestionnaire de mots de passe [[Windows Live ID]]) ou sur un serveur (annuaire d'entreprise ou serveur compatible WS-Federation). CardSpace a accès à ces données (professionnelle, personnelle, administrative, adresse) par un code pin et dans un mode sécurisé pour contrer les chevaux de troie ou les keylogger. 
"	2009-11-07T17:24:27Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
5	p3438517p3561507_1097271	p3438517p3561507	1097271	False	GdML	61001.0	True	text/x-wiki	wikitext	36846014	36845937.0	Famille de Muyser Lantwyck	False		"- François Schoonjans, [http://www.gdml.be/lignages.htm Héraldique des familles lignagères : ''la famille Poot''], 1977
+ François Schoonjans, [http://www.gdml.be/lignages.htm#Lignages Héraldique des familles lignagères : ''la famille Poot''], 1977
?                                                      +++++++++
"	"François Schoonjans, [http://www.gdml.be/lignages.htm Héraldique des familles lignagères : ''la famille Poot''], 1977
"	"François Schoonjans, [http://www.gdml.be/lignages.htm#Lignages Héraldique des familles lignagères : ''la famille Poot''], 1977
"	2009-01-07T17:38:29Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
6	p3438517p3561507_84433	p3438517p3561507	84433	False	Junglie	833076.0	True	text/x-wiki	wikitext	67618178	64780593.0	Église Saint-Joseph	False	Bruxelles-ville	"+ __NOTOC__
- L''''église Saint-Joseph''' peut être plusieurs [[église (édifice)|églises]] :
+ 
+ == {{Belgique}} ==
+ * l''''[[église Saint-Joseph (Anderlecht)|église Saint-Joseph]]''', à [[Anderlecht]]
+ * l''''[[église Saint-Joseph (Bruxelles)|église Saint-Joseph]]''', à [[Bruxelles-ville]]
+ * l''''[[église Saint-Joseph de Waterloo|église Saint-Joseph]]''', à [[Waterloo (Belgique)|Waterloo]]
+ 
+ == {{France}} ==
- * l''''[[église Saint-Joseph de Waterloo|église Saint-Joseph]]''', à [[Waterloo (Belgique)|Waterloo]] ;
- * l''''[[église Saint-Joseph (Anderlecht)|église Saint-Joseph]]''', à [[Anderlecht]] ;
+ * l''''[[église Saint-Joseph (Saint-Georges-des-Gardes)|église Saint-Joseph]]''', à [[Saint-Georges-des-Gardes]], détruite en [[2006]];
+ 
+ == {{Canada}} ==
- * l''''[[église Saint-Joseph (Saint-Georges-des-Gardes)|église Saint-Joseph]]''', à [[Saint-Georges-des-Gardes]], détruite en [[2006]];
"	"L''''église Saint-Joseph''' peut être plusieurs [[église (édifice)|églises]] :
* l''''[[église Saint-Joseph de Waterloo|église Saint-Joseph]]''', à [[Waterloo (Belgique)|Waterloo]] ;
* l''''[[église Saint-Joseph (Anderlecht)|église Saint-Joseph]]''', à [[Anderlecht]] ;
* l''''[[église Saint-Joseph (Saint-Georges-des-Gardes)|église Saint-Joseph]]''', à [[Saint-Georges-des-Gardes]], détruite en [[2006]];
"	"__NOTOC__

== {{Belgique}} ==
* l''''[[église Saint-Joseph (Anderlecht)|église Saint-Joseph]]''', à [[Anderlecht]]
* l''''[[église Saint-Joseph (Bruxelles)|église Saint-Joseph]]''', à [[Bruxelles-ville]]
* l''''[[église Saint-Joseph de Waterloo|église Saint-Joseph]]''', à [[Waterloo (Belgique)|Waterloo]]

== {{France}} ==
* l''''[[église Saint-Joseph (Saint-Georges-des-Gardes)|église Saint-Joseph]]''', à [[Saint-Georges-des-Gardes]], détruite en [[2006]];

== {{Canada}} ==
"	2011-07-20T07:50:23Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
7	p3438517p3561507_1396494	p3438517p3561507	1396494	False	AltairAnggorr	523591.0	True	text/x-wiki	wikitext	36832029	36831988.0	Bear Grylls	False		"- Il est , en général , parachuté dans certains des endroits les plus inhospitaliers de la planète ( désert , montagne , foret ) ,et montre aux téléspectateurs la meilleure façon de survivre avec un couteau , une gourde et une pierre à feu . Trouver de la nourriture et de l'eau , préparer un abris etc ... Le but étant de trouver un village ou toute autre forme de civilisation afin de repartir de cet endroit . Bear est actuellement sur le tournage de la cinquième saison .
+ Il est , en général , parachuté dans certains des endroits les plus inhospitaliers de la planète ( désert , montagne , foret etc... ) ,et montre aux téléspectateurs la meilleure façon de survivre avec un couteau , une gourde et une pierre à feu . Trouver de la nourriture et de l'eau , préparer un abris etc ... Le but étant de trouver un village ou toute autre forme de civilisation afin de repartir de cet endroit . Bear est actuellement sur le tournage de la cinquième saison .
?                                                                                                                              +++++++
"	"Il est , en général , parachuté dans certains des endroits les plus inhospitaliers de la planète ( désert , montagne , foret ) ,et montre aux téléspectateurs la meilleure façon de survivre avec un couteau , une gourde et une pierre à feu . Trouver de la nourriture et de l'eau , préparer un abris etc ... Le but étant de trouver un village ou toute autre forme de civilisation afin de repartir de cet endroit . Bear est actuellement sur le tournage de la cinquième saison .
"	"Il est , en général , parachuté dans certains des endroits les plus inhospitaliers de la planète ( désert , montagne , foret etc... ) ,et montre aux téléspectateurs la meilleure façon de survivre avec un couteau , une gourde et une pierre à feu . Trouver de la nourriture et de l'eau , préparer un abris etc ... Le but étant de trouver un village ou toute autre forme de civilisation afin de repartir de cet endroit . Bear est actuellement sur le tournage de la cinquième saison .
"	2009-01-07T09:35:45Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
8	p3438517p3561507_1041133	p3438517p3561507	1041133	False	95.55.25.230		False	text/x-wiki	wikitext	57364445	56469476.0	Roman Kondratenko	False	/* Biographie */	"- Il naquit dans une famille de la noblesse militaire de l'[[Empire russe]] à [[Tiflis]], le 12 octobre 1857 et mourut le 15 décembre 1904, à [[Port-Arthur]].
+ Il naquit dans une famille de la noblesse militaire de l'[[Empire russe]] à [[Tiflis]], le 12 octobre 1857, entre à l'École supérieure des Ingénieurs militaires de Saint-Pétersbourg (en russe : Военный инженерно-технический университет) et mourut le 15 décembre 1904, à [[Port-Arthur]].
"	"Il naquit dans une famille de la noblesse militaire de l'[[Empire russe]] à [[Tiflis]], le 12 octobre 1857 et mourut le 15 décembre 1904, à [[Port-Arthur]].
"	"Il naquit dans une famille de la noblesse militaire de l'[[Empire russe]] à [[Tiflis]], le 12 octobre 1857, entre à l'École supérieure des Ingénieurs militaires de Saint-Pétersbourg (en russe : Военный инженерно-технический университет) et mourut le 15 décembre 1904, à [[Port-Arthur]].
"	2010-09-22T18:44:18Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
9	p3438517p3561507_1383128	p3438517p3561507	1383128	False	Archimatth	506475.0	True	text/x-wiki	wikitext	36822806	36822522.0	Moselle (AOC)	False	/* Encépagement */	"- Les cépages autorisés par l'appelation sont les suivants : [[auxerrois]], [[gamay]], [[gewurztraminer]], [[meunier]], [[muller-thurgau]], [[pinot noir]], [[pinot blanc]], [[pinot gris]], [[riesling]].
+ Les cépages autorisés par l'appelation sont les suivants : [[auxerrois]], [[gamay]], [[gewurztraminer]], [[meunier]], [[muller-thurgau]], [[pinot noir]], [[pinot blanc]], [[pinot gris]], [[riesling]].<br>
?                                                                                                                                                                                                         ++++
+ 
+ * Les vins blancs sont issus des cépages suivants :
+ - en monocépage : auxerrois, pinot gris et muller-thurgau.
+ - en assemblage : cépage principal : auxerrois et pinot gris.
+ En cépages accessoires on trouve alors : muller-thurgau, pinot blanc, gewurztraminer et riesling.
+ 
+ * Les vins rouges sont issus du pinot noir.
+ 
+ * Les vins rosés sont issus des cépages suivants du pinot noir en cépage principal, le gamay en tant que cépage accessoire.
"	"Les cépages autorisés par l'appelation sont les suivants : [[auxerrois]], [[gamay]], [[gewurztraminer]], [[meunier]], [[muller-thurgau]], [[pinot noir]], [[pinot blanc]], [[pinot gris]], [[riesling]].
"	"Les cépages autorisés par l'appelation sont les suivants : [[auxerrois]], [[gamay]], [[gewurztraminer]], [[meunier]], [[muller-thurgau]], [[pinot noir]], [[pinot blanc]], [[pinot gris]], [[riesling]].<br>

* Les vins blancs sont issus des cépages suivants :
- en monocépage : auxerrois, pinot gris et muller-thurgau.
- en assemblage : cépage principal : auxerrois et pinot gris.
En cépages accessoires on trouve alors : muller-thurgau, pinot blanc, gewurztraminer et riesling.

* Les vins rouges sont issus du pinot noir.

* Les vins rosés sont issus des cépages suivants du pinot noir en cépage principal, le gamay en tant que cépage accessoire.
"	2009-01-06T21:18:56Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
