0;"p1939692p2031436_1253443";semant_simil
1;"p1939692p2031436_1149147";ortho_gram_typo
2;"p1939692p2031436_359313";vandal
3;"p1939692p2031436_619060";ortho_gram_typo
4;"p1939692p2031436_119226";wiki_formatting, content_add
5;"p1939692p2031436_1431193";vandal
6;"p1939692p2031436_1290578";ortho_gram_typo, content_add
7;"p1939692p2031436_231531";ortho_gram_typo
8;"p1939692p2031436_942556";wiki_formatting
9;"p1939692p2031436_234414";reordering, content_add
10;"p1939692p2031436_1422246";wiki_formatting, content_add
11;"p1939692p2031436_1369091";wiki_formatting
12;"p1939692p2031436_895229";semant_simil
13;"p1939692p2031436_704487";wiki_formatting
14;"p1939692p2031436_632313";ortho_gram_typo, wiki_formatting, content_add
15;"p1939692p2031436_1097288";content_add
16;"p1939692p2031436_1123721";content_add
17;"p1939692p2031436_420605";content_add
18;"p1939692p2031436_1281367";ortho_gram_typo, wiki_formatting
19;"p1939692p2031436_1288544";reordering, content_add
20;"p2031437p2286439_48532";reordering, content_add
21;"p2031437p2286439_1362257";vandal
22;"p2031437p2286439_660435";semant_simil
23;"p2031437p2286439_258397";ortho_gram_typo, content_add, semant_simil
24;"p2031437p2286439_954928";ortho_gram_typo, wiki_formatting, semant_simil
25;"p2031437p2286439_512392";other
26;"p2031437p2286439_1133387";content_remove
27;"p2031437p2286439_1327809";wiki_formatting
28;"p2031437p2286439_534024";reordering
29;"p2031437p2286439_1436786";ortho_gram_typo
30;"p2031437p2286439_862700";semant_simil
31;"p2031437p2286439_1131285";content_add, semant_simil
32;"p2031437p2286439_792273";ortho_gram_typo
33;"p2031437p2286439_482938";reordering
34;"p2031437p2286439_920956";semant_simil
35;"p2031437p2286439_897851";ortho_gram_typo
36;"p2031437p2286439_975916";content_add
37;"p2031437p2286439_830796";wiki_formatting, content_add, semant_simil
38;"p2031437p2286439_1162288";vandal
39;"p2031437p2286439_102239";ortho_gram_typo, wiki_formatting
40;"p2286440p2501692_1025780";wiki_formatting, content_add
41;"p2286440p2501692_441277";wiki_formatting
42;"p2286440p2501692_1294469";ortho_gram_typo, wiki_formatting, reordering
43;"p2286440p2501692_161575";content_add
44;"p2286440p2501692_1046329";content_add
45;"p2286440p2501692_884256";wiki_formatting
46;"p2286440p2501692_1451366";revert_other
47;"p2286440p2501692_848632";semant_diff
48;"p2286440p2501692_244624";ortho_gram_typo
49;"p2286440p2501692_675235";semant_simil
50;"p2286440p2501692_1147478";content_remove
51;"p2286440p2501692_1467956";content_add
52;"p2286440p2501692_1335027";nbr_wr
53;"p2286440p2501692_1201282";content_add
54;"p2286440p2501692_1277318";ortho_gram_typo, content_add
55;"p2286440p2501692_884233";wiki_formatting, content_add
56;"p2286440p2501692_961779";content_add, semant_simil
57;"p2286440p2501692_739990";wiki_formatting
58;"p2286440p2501692_652590";content_add
59;"p2286440p2501692_1342046";semant_diff
60;"p2501693p2730817_162084";wiki_formatting
61;"p2501693p2730817_64593";vandal
62;"p2501693p2730817_1248484";wiki_formatting
63;"p2501693p2730817_527494";ortho_gram_typo, wiki_formatting
64;"p2501693p2730817_1377141";semant_diff
65;"p2501693p2730817_1146738";semant_diff
66;"p2501693p2730817_865036";ortho_gram_typo
67;"p2501693p2730817_291611";ortho_gram_typo, wiki_formatting
68;"p2501693p2730817_1318140";ortho_gram_typo
69;"p2501693p2730817_491481";content_add
70;"p2501693p2730817_809909";wiki_formatting
71;"p2501693p2730817_963688";content_remove
72;"p2501693p2730817_1350104";wiki_formatting
73;"p2501693p2730817_1280509";semant_simil
74;"p2501693p2730817_1227907";ortho_gram_typo
75;"p2501693p2730817_1047787";content_add
76;"p2501693p2730817_644943";ortho_gram_typo
77;"p2501693p2730817_685482";other
78;"p2501693p2730817_1457504";ortho_gram_typo
79;"p2501693p2730817_994267";wiki_formatting
80;"p2730818p2832611_1306489";semant_simil
81;"p2730818p2832611_1104762";wiki_formatting
82;"p2730818p2832611_1276297";ortho_gram_typo
83;"p2730818p2832611_1111881";other
84;"p2730818p2832611_1264686";wiki_formatting
85;"p2730818p2832611_1116362";wiki_formatting, content_add
86;"p2730818p2832611_242208";ortho_gram_typo
87;"p2730818p2832611_626914";ortho_gram_typo
88;"p2730818p2832611_289437";ortho_gram_typo
89;"p2730818p2832611_936207";semant_diff
90;"p2730818p2832611_579306";ortho_gram_typo, wiki_formatting
91;"p2730818p2832611_1217001";ortho_gram_typo
92;"p2730818p2832611_1162973";semant_diff
93;"p2730818p2832611_1249781";wiki_formatting
94;"p2730818p2832611_694100";reordering
95;"p2730818p2832611_1400050";wiki_formatting
96;"p2730818p2832611_1481755";ortho_gram_typo, semant_simil
97;"p2730818p2832611_1290582";wiki_formatting, content_add
98;"p2730818p2832611_814805";ortho_gram_typo
99;"p2730818p2832611_492377";wiki_formatting
