0;"p824124p876600_240256";nbr_wr
1;"p824124p876600_29872";semant_diff
2;"p824124p876600_126165";wiki_formatting
3;"p824124p876600_1153310";content_add
4;"p824124p876600_420520";content_add
5;"p824124p876600_223366";wiki_formatting
6;"p824124p876600_708422";wiki_formatting
7;"p824124p876600_809205";semant_diff
8;"p824124p876600_370396";reordering, content_add
9;"p824124p876600_194930";wiki_formatting
10;"p824124p876600_577985";semant_simil
11;"p824124p876600_476894";ortho_gram_typo
12;"p824124p876600_406077";ortho_gram_typo, wiki_formatting
13;"p824124p876600_1325163";content_add
14;"p824124p876600_577686";semant_simil
15;"p824124p876600_865993";ortho_gram_typo
16;"p824124p876600_173650";content_add
17;"p824124p876600_112988";ortho_gram_typo, content_add
18;"p824124p876600_703076";ortho_gram_typo
19;"p824124p876600_670900";wiki_formatting
20;"p876601p926793_926900";vandal
21;"p876601p926793_1053284";wiki_formatting
22;"p876601p926793_192865";ortho_gram_typo
23;"p876601p926793_1330403";ortho_gram_typo
24;"p876601p926793_108958";vandal
25;"p876601p926793_260101";content_remove
26;"p876601p926793_968791";semant_simil
27;"p876601p926793_216672";wiki_formatting
28;"p876601p926793_614668";ortho_gram_typo, semant_simil
29;"p876601p926793_176129";content_add
30;"p876601p926793_612447";wiki_formatting
31;"p876601p926793_710700";ortho_gram_typo
32;"p876601p926793_472767";ortho_gram_typo, wiki_formatting
33;"p876601p926793_236901";wiki_formatting, semant_simil
34;"p876601p926793_1399735";ortho_gram_typo
35;"p876601p926793_529151";semant_diff
36;"p876601p926793_643203";other
37;"p876601p926793_1413158";ortho_gram_typo
38;"p876601p926793_1438141";wiki_formatting
39;"p876601p926793_904402";wiki_formatting
40;"p926794p985318_328921";ortho_gram_typo
41;"p926794p985318_492747";ortho_gram_typo, content_add
42;"p926794p985318_1096582";wiki_formatting
43;"p926794p985318_1224053";wiki_formatting, semant_simil
44;"p926794p985318_435994";vandal
45;"p926794p985318_67509";ortho_gram_typo, reordering
46;"p926794p985318_599426";content_remove
47;"p926794p985318_956848";content_remove
48;"p926794p985318_1110249";ortho_gram_typo
49;"p926794p985318_129995";content_add
50;"p926794p985318_598318";content_add
51;"p926794p985318_403782";content_remove
52;"p926794p985318_595554";reordering, content_add
53;"p926794p985318_144240";content_add
54;"p926794p985318_953205";ortho_gram_typo, wiki_formatting
55;"p926794p985318_337535";wiki_formatting
56;"p926794p985318_1338361";ortho_gram_typo
57;"p926794p985318_352995";semant_simil
58;"p926794p985318_441811";content_add
59;"p926794p985318_1057477";nbr_rw
60;"p985319p1045696_112279";ortho_gram_typo
61;"p985319p1045696_447374";wiki_formatting
62;"p985319p1045696_1346781";semant_diff
63;"p985319p1045696_607206";wiki_formatting, content_add, semant_simil
64;"p985319p1045696_998635";wiki_formatting
65;"p985319p1045696_183869";content_add
66;"p985319p1045696_1052763";content_add
67;"p985319p1045696_830994";ortho_gram_typo
68;"p985319p1045696_1483847";ortho_gram_typo
69;"p985319p1045696_517400";other
70;"p985319p1045696_1309931";reordering, content_remove
71;"p985319p1045696_1157517";ortho_gram_typo
72;"p985319p1045696_1127851";semant_simil
73;"p985319p1045696_494241";content_add
74;"p985319p1045696_1280226";reordering, content_add
75;"p985319p1045696_1181770";wiki_formatting
76;"p985319p1045696_865885";ortho_gram_typo
77;"p985319p1045696_903967";ortho_gram_typo
78;"p985319p1045696_390262";wiki_formatting, content_add
79;"p985319p1045696_926458";wiki_formatting, semant_diff
80;"p1045697p1113860_740490";other
81;"p1045697p1113860_685537";ortho_gram_typo
82;"p1045697p1113860_282716";reordering, content_remove
83;"p1045697p1113860_719498";vandal
84;"p1045697p1113860_859578";ortho_gram_typo, wiki_formatting
85;"p1045697p1113860_1310527";content_add
86;"p1045697p1113860_1362348";vandal
87;"p1045697p1113860_780424";semant_diff
88;"p1045697p1113860_911387";ortho_gram_typo, wiki_formatting
89;"p1045697p1113860_1407129";content_add
90;"p1045697p1113860_836749";ortho_gram_typo, content_add
91;"p1045697p1113860_1346990";nbr_wr
92;"p1045697p1113860_1159617";wiki_formatting
93;"p1045697p1113860_200882";ortho_gram_typo, wiki_formatting
94;"p1045697p1113860_1412409";semant_diff
95;"p1045697p1113860_1303337";ortho_gram_typo
96;"p1045697p1113860_671908";wiki_formatting
97;"p1045697p1113860_757388";wiki_formatting
98;"p1045697p1113860_1230473";content_remove
99;"p1045697p1113860_200344";reordering, content_remove
