	sample_id	id_file	id_modif	label_incoherence	username	user_id	registered	format	model	id	parentid	title	minor	comment	modif	modif_remove	modif_add	timestamp	filt_bot	filt_coher	filt_confli	filt_contradic	filt_erreur	filt_erron	filt_faux	filt_frappe	filt_gramma	filt_ortho	filt_revert	filt_sens	filt_tromp	filt_typo	filt_vandalisme	filt_vraise
0	p3438517p3561507_167776	p3438517p3561507	167776	False	Atrus75	36809.0	True	text/x-wiki	wikitext	35427738	35426543.0	Claude Drigon	False		"- '''Claude Drigon, marquis de Magny (1797-1879)''' est un héraldiste français, né à Paris. Après avoir été employé pendant un certain temps à la poste, il se consacre à l'étude de l'héraldique et de la généalogie, son travail fut récompensé par le pape Gregory XVI qui lui conféra son titre. Il a fondé le ''collège français de l'héraldique'', et a écrit plusieurs ouvrages sur la généalogie et l'héraldique, dont les plus importants sont les ''Archives nobiliaires Universelles'' (1843) et le ''Livre d'or de la noblesse de France'' (1844-1852). Ses deux fils, Edouard Drigon et Achille Ludovice Drigon, respectivement comte et vicomte de Magny, ont aussi écrit plusieurs ouvrages sur l'héraldique.
+ '''Claude Drigon, marquis de Magny (1797-1879)''' est un héraldiste français, né à Paris. Après avoir été employé pendant un certain temps à la poste, il se consacre à l'étude de l'[[Héraldique|héraldique]] et de la généalogie, son travail fut récompensé par le pape Gregory XVI qui lui conféra son titre. Il a fondé le ''collège français de l'héraldique'', et a écrit plusieurs ouvrages sur la généalogie et l'héraldique, dont les plus importants sont les ''Archives nobiliaires Universelles'' (1843) et le ''Livre d'or de la noblesse de France'' (1844-1852). Ses deux fils, Edouard Drigon et Achille Ludovice Drigon, respectivement comte et vicomte de Magny, ont aussi écrit plusieurs ouvrages sur l'héraldique.
?                                                                                                                                                                                      +++++++++++++          ++
"	"'''Claude Drigon, marquis de Magny (1797-1879)''' est un héraldiste français, né à Paris. Après avoir été employé pendant un certain temps à la poste, il se consacre à l'étude de l'héraldique et de la généalogie, son travail fut récompensé par le pape Gregory XVI qui lui conféra son titre. Il a fondé le ''collège français de l'héraldique'', et a écrit plusieurs ouvrages sur la généalogie et l'héraldique, dont les plus importants sont les ''Archives nobiliaires Universelles'' (1843) et le ''Livre d'or de la noblesse de France'' (1844-1852). Ses deux fils, Edouard Drigon et Achille Ludovice Drigon, respectivement comte et vicomte de Magny, ont aussi écrit plusieurs ouvrages sur l'héraldique.
"	"'''Claude Drigon, marquis de Magny (1797-1879)''' est un héraldiste français, né à Paris. Après avoir été employé pendant un certain temps à la poste, il se consacre à l'étude de l'[[Héraldique|héraldique]] et de la généalogie, son travail fut récompensé par le pape Gregory XVI qui lui conféra son titre. Il a fondé le ''collège français de l'héraldique'', et a écrit plusieurs ouvrages sur la généalogie et l'héraldique, dont les plus importants sont les ''Archives nobiliaires Universelles'' (1843) et le ''Livre d'or de la noblesse de France'' (1844-1852). Ses deux fils, Edouard Drigon et Achille Ludovice Drigon, respectivement comte et vicomte de Magny, ont aussi écrit plusieurs ouvrages sur l'héraldique.
"	2008-11-20T09:01:54Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1	p3438517p3561507_277933	p3438517p3561507	277933	False	Speculos	178738.0	True	text/x-wiki	wikitext	35668223	35553248.0	Kopi luwak	False	categ	"- Le ''Kopi Luwak'' est un café récolté dans les [[excrément]]s d'une civette asiatique, le [[luwak]]. C'est le café le plus cher du monde.
+ Le '''Kopi Luwak''' est un [[café]] récolté dans les [[excrément]]s d'une civette asiatique, le [[luwak]]. C'est le café le plus cher du monde.
?    +              +        ++    ++
+ [[Catégorie:Café]]
"	"Le ''Kopi Luwak'' est un café récolté dans les [[excrément]]s d'une civette asiatique, le [[luwak]]. C'est le café le plus cher du monde.
"	"Le '''Kopi Luwak''' est un [[café]] récolté dans les [[excrément]]s d'une civette asiatique, le [[luwak]]. C'est le café le plus cher du monde.
[[Catégorie:Café]]
"	2008-11-28T13:19:53Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2	p3438517p3561507_133917	p3438517p3561507	133917	False	Fol2choco	560342.0	True	text/x-wiki	wikitext	38945878	38944842.0	Edouard Gibbon Wakefield	False	/* Les dernières années en Grande-Bretagne */	"- Wakefield retourna en Angleterre au début de 1844 pour trouver la ''Compagnie néo-zélandaise'' soumise à de graves attaques de la part du Ministère des colonies. Comme d'habitude, il se jeta à corps perdu dans la campagne pour sauver son projet. Puis, en août 1844, il eut un premier accident vasculaire cérébral suivi par plusieurs petits autres dans les mois qui suivirent et il  dut renoncer à sa lutte. Il est également possible que sa santé mentale ne fut pas trop bonne dans les mois qui suivirent. Heureusement, son fils, Edouard Jerningham Wakefield, de retour de Nouvelle-Zélande à cette époque, était sur place pour s'occuper de lui. En août 1845, il se rendit en France pour se reposer et rompre totalement avec ses affaires de Nouvelle-Zélande. Toutefois, il renonça très vite à son repos et il retourna à Londres deux mois plus tard, semi-invalide. 
?                                                                    ^          ^^^ ^^^^^^^^^^^^
+ Wakefield retourna en [[Angleterre]] au début de 1844 pour trouver la '[[Compagnie de Nouvelle-Zélande]] soumise à de graves attaques de la part du Ministère des colonies. Comme d'habitude, il se jeta à corps perdu dans la campagne pour sauver son projet. Puis, en août 1844, il eut un premier [[accident vasculaire cérébral]] suivi par plusieurs petits autres dans les mois qui suivirent et il  dut renoncer à sa lutte. Il est également possible que sa santé mentale ne fut pas trop bonne dans les mois qui suivirent. Heureusement, son fils, Edouard Jerningham Wakefield, de retour de Nouvelle-Zélande à cette époque, était sur place pour s'occuper de lui. En août 1845, il se rendit en France pour se reposer et rompre totalement avec ses affaires de Nouvelle-Zélande. Toutefois, il renonça très vite à son repos et il retourna à Londres deux mois plus tard, semi-invalide. 
?                       ++          ++                                   ^^          ^^^^^^^^^^^ ^^^^^^^^^                                                                                                                                                                                              ++                            ++
- En janvier 1846, Wakefield était de retour dans ses intrigues. A l'époque, [[William Ewart Gladstone|Gladstone]] était Ministre des Colonies. Wakefield se rapprocha de lui au début de la nouvelle année avec un plan assez radical: le gouvernement et la ''Compagnie néo-zélandaise'' se retiraient de Nouvelle-Zélande et la colonie devait devenir autonome. Alors que cette idée aurait pu être bonne si elle avait été acceptée immédiatement comme le voulait Wakefield, elle était devenue complètement surannée quelques mois plus tard, alors qu'elle était encore en cours d'examen. 
?                                                                                                                                                                                                                                                             ^^         -------------------------------
+ En janvier 1846, Wakefield était de retour dans ses intrigues. A l'époque, [[William Ewart Gladstone|Gladstone]] était Ministre des Colonies. Wakefield se rapprocha de lui au début de la nouvelle année avec un plan assez radical: le gouvernement et la [[Compagnie de Nouvelle-Zélande]] se retiraient de Nouvelle-Zélande et la colonie devait devenir autonome. Alors que cette idée aurait pu être bonne si elle avait été acceptée immédiatement comme le voulait Wakefield, elle était devenue complètement surannée quelques mois plus tard, alors qu'elle était encore en cours d'examen. 
?                                                                                                                                                                                                                                                             ^^                             ++++++++++++++++++++++++++++++++++++
- Ensuite, au mois d'août 1846, il eut un autre accident vasculaire cérébral très grave. Son ami, Charles Buller le remplaça pour les négociations. En mai 1847, le gouvernement britannique accepta de prendre à sa charge les dettes de la ''Compagnie néo-zélandaise'' et de racheter ses intérêts dans la colonie. Les directeurs de la Compagnie acceptèrent l'offre avec empressement et Wakefield se trouva impuissant et incapable d'influencer la décision, bien qu'elle ne lui plût pas.
?                                                                                                                                                                                                                                            ^^          ^^^ ^^^^^^^^^^^^
+ Ensuite, au mois d'août 1846, il eut un autre accident vasculaire cérébral très grave. Son ami, [[Charles Buller]] le remplaça pour les négociations. En mai 1847, le gouvernement britannique accepta de prendre à sa charge les dettes de la [[Compagnie de Nouvelle-Zélande]] et de racheter ses intérêts dans la colonie. Les directeurs de la Compagnie acceptèrent l'offre avec empressement et Wakefield se trouva impuissant et incapable d'influencer la décision, bien qu'elle ne lui plût pas.
?                                                                                                 ++              ++                                                                                                                             ^^          ^^^^^^^^^^^ ^^^^^^^^^
- Au cours des années 1851 et 1852, Wakefield continua de travailler pour l'Association de Canterbury et aussi à oeuvrer pour faire de la Nouvelle-Zélande une colonie autonome. La Loi constitutionnelle de la Nouvelle-Zélande fut adoptée le 30 juin 1852. Les Néo-Zélandais furent été généralement heureux de leur autonomie mais ils le furent beaucoup moins lorsqu'ils découvrirent que le nouveau gouvernement avait pris à sa charge les dettes restantes de la défunte ''Compagnie néo-zélandaise''. 
?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ^^          ^^^ ^^^^^^^^^^^^
+ Au cours des années 1851 et 1852, Wakefield continua de travailler pour l'Association de Canterbury et aussi à oeuvrer pour faire de la Nouvelle-Zélande une colonie autonome. La Loi constitutionnelle de la Nouvelle-Zélande fut adoptée le 30 juin 1852. Les Néo-Zélandais furent été généralement heureux de leur autonomie mais ils le furent beaucoup moins lorsqu'ils découvrirent que le nouveau gouvernement avait pris à sa charge les dettes restantes de la défunte [[Compagnie de Nouvelle-Zélande]]. 
?                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 ^^          ^^^^^^^^^^^ ^^^^^^^^^
"	"Wakefield retourna en Angleterre au début de 1844 pour trouver la ''Compagnie néo-zélandaise'' soumise à de graves attaques de la part du Ministère des colonies. Comme d'habitude, il se jeta à corps perdu dans la campagne pour sauver son projet. Puis, en août 1844, il eut un premier accident vasculaire cérébral suivi par plusieurs petits autres dans les mois qui suivirent et il  dut renoncer à sa lutte. Il est également possible que sa santé mentale ne fut pas trop bonne dans les mois qui suivirent. Heureusement, son fils, Edouard Jerningham Wakefield, de retour de Nouvelle-Zélande à cette époque, était sur place pour s'occuper de lui. En août 1845, il se rendit en France pour se reposer et rompre totalement avec ses affaires de Nouvelle-Zélande. Toutefois, il renonça très vite à son repos et il retourna à Londres deux mois plus tard, semi-invalide. 
En janvier 1846, Wakefield était de retour dans ses intrigues. A l'époque, [[William Ewart Gladstone|Gladstone]] était Ministre des Colonies. Wakefield se rapprocha de lui au début de la nouvelle année avec un plan assez radical: le gouvernement et la ''Compagnie néo-zélandaise'' se retiraient de Nouvelle-Zélande et la colonie devait devenir autonome. Alors que cette idée aurait pu être bonne si elle avait été acceptée immédiatement comme le voulait Wakefield, elle était devenue complètement surannée quelques mois plus tard, alors qu'elle était encore en cours d'examen. 
Ensuite, au mois d'août 1846, il eut un autre accident vasculaire cérébral très grave. Son ami, Charles Buller le remplaça pour les négociations. En mai 1847, le gouvernement britannique accepta de prendre à sa charge les dettes de la ''Compagnie néo-zélandaise'' et de racheter ses intérêts dans la colonie. Les directeurs de la Compagnie acceptèrent l'offre avec empressement et Wakefield se trouva impuissant et incapable d'influencer la décision, bien qu'elle ne lui plût pas.
Au cours des années 1851 et 1852, Wakefield continua de travailler pour l'Association de Canterbury et aussi à oeuvrer pour faire de la Nouvelle-Zélande une colonie autonome. La Loi constitutionnelle de la Nouvelle-Zélande fut adoptée le 30 juin 1852. Les Néo-Zélandais furent été généralement heureux de leur autonomie mais ils le furent beaucoup moins lorsqu'ils découvrirent que le nouveau gouvernement avait pris à sa charge les dettes restantes de la défunte ''Compagnie néo-zélandaise''. 
"	"Wakefield retourna en [[Angleterre]] au début de 1844 pour trouver la '[[Compagnie de Nouvelle-Zélande]] soumise à de graves attaques de la part du Ministère des colonies. Comme d'habitude, il se jeta à corps perdu dans la campagne pour sauver son projet. Puis, en août 1844, il eut un premier [[accident vasculaire cérébral]] suivi par plusieurs petits autres dans les mois qui suivirent et il  dut renoncer à sa lutte. Il est également possible que sa santé mentale ne fut pas trop bonne dans les mois qui suivirent. Heureusement, son fils, Edouard Jerningham Wakefield, de retour de Nouvelle-Zélande à cette époque, était sur place pour s'occuper de lui. En août 1845, il se rendit en France pour se reposer et rompre totalement avec ses affaires de Nouvelle-Zélande. Toutefois, il renonça très vite à son repos et il retourna à Londres deux mois plus tard, semi-invalide. 
En janvier 1846, Wakefield était de retour dans ses intrigues. A l'époque, [[William Ewart Gladstone|Gladstone]] était Ministre des Colonies. Wakefield se rapprocha de lui au début de la nouvelle année avec un plan assez radical: le gouvernement et la [[Compagnie de Nouvelle-Zélande]] se retiraient de Nouvelle-Zélande et la colonie devait devenir autonome. Alors que cette idée aurait pu être bonne si elle avait été acceptée immédiatement comme le voulait Wakefield, elle était devenue complètement surannée quelques mois plus tard, alors qu'elle était encore en cours d'examen. 
Ensuite, au mois d'août 1846, il eut un autre accident vasculaire cérébral très grave. Son ami, [[Charles Buller]] le remplaça pour les négociations. En mai 1847, le gouvernement britannique accepta de prendre à sa charge les dettes de la [[Compagnie de Nouvelle-Zélande]] et de racheter ses intérêts dans la colonie. Les directeurs de la Compagnie acceptèrent l'offre avec empressement et Wakefield se trouva impuissant et incapable d'influencer la décision, bien qu'elle ne lui plût pas.
Au cours des années 1851 et 1852, Wakefield continua de travailler pour l'Association de Canterbury et aussi à oeuvrer pour faire de la Nouvelle-Zélande une colonie autonome. La Loi constitutionnelle de la Nouvelle-Zélande fut adoptée le 30 juin 1852. Les Néo-Zélandais furent été généralement heureux de leur autonomie mais ils le furent beaucoup moins lorsqu'ils découvrirent que le nouveau gouvernement avait pris à sa charge les dettes restantes de la défunte [[Compagnie de Nouvelle-Zélande]]. 
"	2009-03-14T19:48:23Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
3	p3438517p3561507_1123016	p3438517p3561507	1123016	False	Balratmo	517584.0	True	text/x-wiki	wikitext	37465385	37465254.0	Komintern (groupe de musique)	False	/* HISTOIRE DU GROUPE */	"- Olivier Zdrzalik-Kowalski rejoindra [http://fr.wikipedia.org/wiki/Malicorne_(groupe)MALICORNE], puis tentera une 
?                                     ^                                               ----------
+ Olivier Zdrzalik-Kowalski rejoindra MALICORNE , http://fr.wikipedia.org/wiki/Malicorne_(groupe), puis tentera une 
?                                     ^^^^^^^^^^^^
"	"Olivier Zdrzalik-Kowalski rejoindra [http://fr.wikipedia.org/wiki/Malicorne_(groupe)MALICORNE], puis tentera une 
"	"Olivier Zdrzalik-Kowalski rejoindra MALICORNE , http://fr.wikipedia.org/wiki/Malicorne_(groupe), puis tentera une 
"	2009-01-27T22:33:18Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
4	p3438517p3561507_377585	p3438517p3561507	377585	False	Axou	120483.0	True	text/x-wiki	wikitext	60052233	59275923.0	Championnat du Portugal de football 1995-1996	False	corr lien	"- Le meilleur buteur de la saison est le joueur portugais [[Domingos José Paciência de Oliveira]], qui inscrit 25 buts avec le [[FC Porto]].
?                                                                    -----        ------------
+ Le meilleur buteur de la saison est le joueur portugais [[Domingos Paciência]], qui inscrit 25 buts avec le [[FC Porto]].
"	"Le meilleur buteur de la saison est le joueur portugais [[Domingos José Paciência de Oliveira]], qui inscrit 25 buts avec le [[FC Porto]].
"	"Le meilleur buteur de la saison est le joueur portugais [[Domingos Paciência]], qui inscrit 25 buts avec le [[FC Porto]].
"	2010-12-09T09:54:21Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
5	p3438517p3561507_1284292	p3438517p3561507	1284292	False	90.35.207.55		False	text/x-wiki	wikitext	37455111	37398735.0	Forcalquier	False	/* Festivités */	"- Chaque été, depuis 1989, se déroulent en juillet les ''Rencontres musicales de Haute-Provence'', un festival de musique classique créé sous l'impulsion de la famille Queyras, et actuellement co-dirigé artistiquement par le célèbre violoncelliste [[Jean-Guihen Queyras]] et son frère et sa sœur.
?                                                                                                                                                                                                                                                                              ^^^           ^^^^^^^^^^
+ Chaque été, depuis 1989, se déroulent en juillet les ''Rencontres musicales de Haute-Provence'', un festival de musique classique créé sous l'impulsion de la famille Queyras, et actuellement co-dirigé artistiquement par le célèbre violoncelliste [[Jean-Guihen Queyras]], son frère Pierre-Olivier Queyras (violoniste) et leurs épouses respectives Gesine Queyras et Véronique Marin, toutes deux violoncellistes.
?                                                                                                                                                                                                                                                                              ^           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
"	"Chaque été, depuis 1989, se déroulent en juillet les ''Rencontres musicales de Haute-Provence'', un festival de musique classique créé sous l'impulsion de la famille Queyras, et actuellement co-dirigé artistiquement par le célèbre violoncelliste [[Jean-Guihen Queyras]] et son frère et sa sœur.
"	"Chaque été, depuis 1989, se déroulent en juillet les ''Rencontres musicales de Haute-Provence'', un festival de musique classique créé sous l'impulsion de la famille Queyras, et actuellement co-dirigé artistiquement par le célèbre violoncelliste [[Jean-Guihen Queyras]], son frère Pierre-Olivier Queyras (violoniste) et leurs épouses respectives Gesine Queyras et Véronique Marin, toutes deux violoncellistes.
"	2009-01-27T17:33:32Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
6	p3438517p3561507_1160071	p3438517p3561507	1160071	False	Tortueclas	1607586.0	True	text/x-wiki	wikitext	128026312	128026229.0	Vincent Ferniot	False	/* Biographie */	"- De 2005 à 2010, il est chroniqueur chaque été dans l'émission [[Village Départ]].
+ De 2005 à 2010, il est chroniqueur dans l'émission [[Village Départ]] sur [[France 3]] durant le [[Tour de France]], aux côtés de [[Laurent Luyat]]..
"	"De 2005 à 2010, il est chroniqueur chaque été dans l'émission [[Village Départ]].
"	"De 2005 à 2010, il est chroniqueur dans l'émission [[Village Départ]] sur [[France 3]] durant le [[Tour de France]], aux côtés de [[Laurent Luyat]]..
"	2016-07-21T11:18:58Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
7	p3438517p3561507_966501	p3438517p3561507	966501	False	Tibo217	417067.0	True	text/x-wiki	wikitext	36352679	36352656.0	Validation croisée	False	lien interne	"- La ''validation croisée'' est une méthode d’estimation de fiabilité d’un modèle fondé sur une technique d’échantillonnage.
+ La ''validation croisée'' est une méthode d’estimation de fiabilité d’un modèle fondé sur une technique d’[[échantillonnage]].
?                                                                                                           ++               ++
"	"La ''validation croisée'' est une méthode d’estimation de fiabilité d’un modèle fondé sur une technique d’échantillonnage.
"	"La ''validation croisée'' est une méthode d’estimation de fiabilité d’un modèle fondé sur une technique d’[[échantillonnage]].
"	2008-12-22T13:21:26Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
8	p3438517p3561507_660488	p3438517p3561507	660488	False	57.250.229.136		False	text/x-wiki	wikitext	48452377	47689764.0	As de pique	False	/* Guerre */ Correction contresens (inutilisé/utilisé)	"- Un peu plus de vingt ans plus tard, l'as de pique fut encore inutilisé par des soldats américains, mais cette fois comme une [[arme psychologique]] durant la [[Guerre du Viêt Nam]]. Les troupes américaines croyaient que dans d'anciennes traditions vietnamiennes, le pique signifiait la mort et la mauvaise fortune, et que cela effrayerait et éloignerait les combattants du [[Viêt Cong]], ""pacifiquement"". Il était pratique courante de laisser un as de pique sur les corps des combattants vietnamiens abattus, ou encore en tapisser le sol des terres récemment bombardées.
?                                                              --
+ Un peu plus de vingt ans plus tard, l'as de pique fut encore utilisé par des soldats américains, mais cette fois comme une [[arme psychologique]] durant la [[Guerre du Viêt Nam]]. Les troupes américaines croyaient que dans d'anciennes traditions vietnamiennes, le pique signifiait la mort et la mauvaise fortune, et que cela effrayerait et éloignerait les combattants du [[Viêt Cong]], ""pacifiquement"". Il était pratique courante de laisser un as de pique sur les corps des combattants vietnamiens abattus, ou encore en tapisser le sol des terres récemment bombardées.
"	"Un peu plus de vingt ans plus tard, l'as de pique fut encore inutilisé par des soldats américains, mais cette fois comme une [[arme psychologique]] durant la [[Guerre du Viêt Nam]]. Les troupes américaines croyaient que dans d'anciennes traditions vietnamiennes, le pique signifiait la mort et la mauvaise fortune, et que cela effrayerait et éloignerait les combattants du [[Viêt Cong]], ""pacifiquement"". Il était pratique courante de laisser un as de pique sur les corps des combattants vietnamiens abattus, ou encore en tapisser le sol des terres récemment bombardées.
"	"Un peu plus de vingt ans plus tard, l'as de pique fut encore utilisé par des soldats américains, mais cette fois comme une [[arme psychologique]] durant la [[Guerre du Viêt Nam]]. Les troupes américaines croyaient que dans d'anciennes traditions vietnamiennes, le pique signifiait la mort et la mauvaise fortune, et que cela effrayerait et éloignerait les combattants du [[Viêt Cong]], ""pacifiquement"". Il était pratique courante de laisser un as de pique sur les corps des combattants vietnamiens abattus, ou encore en tapisser le sol des terres récemment bombardées.
"	2010-01-04T15:19:05Z	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False
9	p3438517p3561507_91638	p3438517p3561507	91638	False	Shavo1979	493416.0	True	text/x-wiki	wikitext	35334445	35334402.0	Maria Petrovikh	False		"- A Yerevan, elle rencontre aussi ''Levon Mkrchyan'', écrivain et éditeur, qui participera plus tard à publier le recueil ""l'arbre lointain"" en 1968, en langue russe. En 1966, elle écrit le recueil ""l'Arménie"" traduit par son amie S.Kaputikyan, où Petrovikh conte son amour pour l'Arménie, un amour dont elle peine à trouver les mots et qu'elle qualifiera d'""amour muet"". De ce recueil elle obtiendra un prix, en 1970 et 1979, année de sa mort,lui sera aussi décerné le prix Yéghiché Tcharents par l'Union des poètes d'Arménie.
+ A Yerevan, elle rencontre aussi ''Levon Mkrchyan'', écrivain et éditeur, qui participera plus tard à publier le recueil ""l'arbre lointain"" en 1968, en langue russe. En 1966, elle écrit le recueil ""l'Arménie""( Հայաստան en arménien) traduit par son amie S.Kaputikyan, où Petrovikh conte son amour pour l'Arménie, un amour dont elle peine à trouver les mots et qu'elle qualifiera d'""amour muet"". De ce recueil elle obtiendra un prix, en 1970 et 1979, année de sa mort,lui sera aussi décerné le prix Yéghiché Tcharents par l'Union des poètes d'Arménie.
?                                                                                                                                                                                                                +++++++++++++++++++++++
"	"A Yerevan, elle rencontre aussi ''Levon Mkrchyan'', écrivain et éditeur, qui participera plus tard à publier le recueil ""l'arbre lointain"" en 1968, en langue russe. En 1966, elle écrit le recueil ""l'Arménie"" traduit par son amie S.Kaputikyan, où Petrovikh conte son amour pour l'Arménie, un amour dont elle peine à trouver les mots et qu'elle qualifiera d'""amour muet"". De ce recueil elle obtiendra un prix, en 1970 et 1979, année de sa mort,lui sera aussi décerné le prix Yéghiché Tcharents par l'Union des poètes d'Arménie.
"	"A Yerevan, elle rencontre aussi ''Levon Mkrchyan'', écrivain et éditeur, qui participera plus tard à publier le recueil ""l'arbre lointain"" en 1968, en langue russe. En 1966, elle écrit le recueil ""l'Arménie""( Հայաստան en arménien) traduit par son amie S.Kaputikyan, où Petrovikh conte son amour pour l'Arménie, un amour dont elle peine à trouver les mots et qu'elle qualifiera d'""amour muet"". De ce recueil elle obtiendra un prix, en 1970 et 1979, année de sa mort,lui sera aussi décerné le prix Yéghiché Tcharents par l'Union des poètes d'Arménie.
"	2008-11-17T00:19:20Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
