	sample_id	id_file	id_modif	label_incoherence	username	user_id	registered	format	model	id	parentid	title	minor	comment	modif	modif_remove	modif_add	timestamp	filt_bot	filt_coher	filt_confli	filt_contradic	filt_erreur	filt_erron	filt_faux	filt_frappe	filt_gramma	filt_ortho	filt_revert	filt_sens	filt_tromp	filt_typo	filt_vandalisme	filt_vraise
0	p1454700p1557686_550873	p1454700p1557686	550873	False	89.158.45.114		False	text/x-wiki	wikitext	134353226	134345358	Strophes pour se souvenir	False	/* Genèse */ Réf. guerre froide.	"- Le poème est écrit deux ans après la mort de [[Joseph Staline|Staline]], intervenue le 5 mars 1953, dans les suites des [[procès de Prague]], qui ont vu les anciens membres du [[Komintern]], jugés coupables de « [[Anti-sémitisme|cosmopolitisme]] » et donc de [[trotskisme]] tel l'ex dirigeant du syndicat [[Main-d'œuvre immigrée|MOI]] [[Artur London|Arthur London]], être l'objet de [[Purges staliniennes|purges]], comme le racontera en 1970 le film ''[[L'Aveu]]''.
?                                                                                                                                                                                                                                                            ^^^^
+ Le poème est écrit durant la [[guerre froide]] deux ans après la mort de [[Joseph Staline|Staline]], intervenue le 5 mars 1953, dans les suites des [[procès de Prague]], qui ont vu les anciens membres du [[Komintern]], jugés coupables de « [[Anti-sémitisme|cosmopolitisme]] » et « donc » de [[trotskisme]] tel l'ex dirigeant du syndicat [[Main-d'œuvre immigrée|MOI]] [[Artur London|Arthur London]], être l'objet de [[Purges staliniennes|purges]], comme le racontera en 1970 le film ''[[L'Aveu]]''.
?                   ++++++++++++++++++++++++++++                                                                                                                                                                                                                                         ^^^^^^^^
"	"Le poème est écrit deux ans après la mort de [[Joseph Staline|Staline]], intervenue le 5 mars 1953, dans les suites des [[procès de Prague]], qui ont vu les anciens membres du [[Komintern]], jugés coupables de « [[Anti-sémitisme|cosmopolitisme]] » et donc de [[trotskisme]] tel l'ex dirigeant du syndicat [[Main-d'œuvre immigrée|MOI]] [[Artur London|Arthur London]], être l'objet de [[Purges staliniennes|purges]], comme le racontera en 1970 le film ''[[L'Aveu]]''.
"	"Le poème est écrit durant la [[guerre froide]] deux ans après la mort de [[Joseph Staline|Staline]], intervenue le 5 mars 1953, dans les suites des [[procès de Prague]], qui ont vu les anciens membres du [[Komintern]], jugés coupables de « [[Anti-sémitisme|cosmopolitisme]] » et « donc » de [[trotskisme]] tel l'ex dirigeant du syndicat [[Main-d'œuvre immigrée|MOI]] [[Artur London|Arthur London]], être l'objet de [[Purges staliniennes|purges]], comme le racontera en 1970 le film ''[[L'Aveu]]''.
"	2017-02-07T21:34:52Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
1	p1454700p1557686_383524	p1454700p1557686	383524	False	Valentinois26	1768259.0	True	text/x-wiki	wikitext	124792463	124767512	Quartiers de Chicago	False		"- Les '''[[quartier (ville)|quartiers]] de [[Chicago]]''' sont moins bien définis que les soixante-dix-sept [[Secteurs communautaires de Chicago|secteurs communautaires]] officiels de la ville. Il existe environ 228 quartiers (en [[anglais]] : ''Neighborhoods'') qui sont nommés aujourd'hui dans la ville de [[Chicago]]. Les quartiers de Chicago sont répartis à travers soixante-dix-sept secteurs communautaires créés dans la ville à la fin des [[années 1920]] par le Comité de recherche en [[science sociale|sciences sociales]] de l'[[Université de Chicago]]. Ces secteurs communautaires furent essentiellement créés pour faciliter la ville de Chicago et le [[bureau du recensement des États-Unis]] dans ses recherches, ses comparaisons et besoins à long terme des études statistiques, démographiques et ethniques de la population. 
?        --        ^^^^^^^^^^^^^^^^^^^^
+ Les '''quartiers de [[Chicago]]''' sont moins bien définis que les soixante-dix-sept [[Secteurs communautaires de Chicago|secteurs communautaires]] officiels de la ville. Il existe environ 228 quartiers (en [[anglais]] : ''Neighborhoods'') qui sont nommés aujourd'hui dans la ville de [[Chicago]]. Les quartiers de Chicago sont répartis à travers soixante-dix-sept secteurs communautaires créés dans la ville à la fin des [[années 1920]] par le Comité de recherche en [[science sociale|sciences sociales]] de l'[[Université de Chicago]]. Ces secteurs communautaires furent essentiellement créés pour faciliter la ville de Chicago et le [[bureau du recensement des États-Unis]] dans ses recherches, ses comparaisons et besoins à long terme des études statistiques, démographiques et ethniques de la population. 
?                ^
- Il y a environ 228 quartiers qui sont nommés aujourd'hui dans la ville de Chicago. Les résidents et les agences immobilières ont tendance à attribuer de nouveaux noms à certains quartiers, du fait qu'ils évoluent constamment. Souvent, les deux habitants du même quartier, voire du même pâté de maisons, décriront différemment leurs frontières. Les délimitations des quartiers peuvent être basées sur les [[code postal|codes postaux]], les [[groupe ethnique|groupements ethniques]], ou simplement par l'opinion personnelle de chacun. La perpétuelle évolution de la nature d'une ville signifie que quelques-unes des appellations données dans les [[années 1920]] ne peuvent pas être encore dans l'usage courant. Les quartiers de Chicago changent à la suite de l'[[immigration]], de l'[[embourgeoisement]] (que l'on peut nommer phénomène de [[gentrification]]) ou d'une [[rénovation urbaine]]. La ville contient quelques-unes des communautés qui, culturellement, sont les plus riches aux [[États-Unis]].
?                    ^^^^^^^^^
+ Il y a environ 228 [[Quartier (ville)|quartiers]] qui sont nommés aujourd'hui dans la ville de Chicago. Les résidents et les agences immobilières ont tendance à attribuer de nouveaux noms à certains quartiers, du fait qu'ils évoluent constamment. Souvent, les deux habitants du même quartier, voire du même pâté de maisons, décriront différemment leurs frontières. Les délimitations des quartiers peuvent être basées sur les [[code postal|codes postaux]], les [[groupe ethnique|groupements ethniques]], ou simplement par l'opinion personnelle de chacun. La perpétuelle évolution de la nature d'une ville signifie que quelques-unes des appellations données dans les [[années 1920]] ne peuvent pas être encore dans l'usage courant. Les quartiers de Chicago changent à la suite de l'[[immigration]], de l'[[embourgeoisement]] (que l'on peut nommer phénomène de [[gentrification]]) ou d'une [[rénovation urbaine]]. La ville contient quelques-unes des communautés qui, culturellement, sont les plus riches aux [[États-Unis]].
?                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
"	"Les '''[[quartier (ville)|quartiers]] de [[Chicago]]''' sont moins bien définis que les soixante-dix-sept [[Secteurs communautaires de Chicago|secteurs communautaires]] officiels de la ville. Il existe environ 228 quartiers (en [[anglais]] : ''Neighborhoods'') qui sont nommés aujourd'hui dans la ville de [[Chicago]]. Les quartiers de Chicago sont répartis à travers soixante-dix-sept secteurs communautaires créés dans la ville à la fin des [[années 1920]] par le Comité de recherche en [[science sociale|sciences sociales]] de l'[[Université de Chicago]]. Ces secteurs communautaires furent essentiellement créés pour faciliter la ville de Chicago et le [[bureau du recensement des États-Unis]] dans ses recherches, ses comparaisons et besoins à long terme des études statistiques, démographiques et ethniques de la population. 
Il y a environ 228 quartiers qui sont nommés aujourd'hui dans la ville de Chicago. Les résidents et les agences immobilières ont tendance à attribuer de nouveaux noms à certains quartiers, du fait qu'ils évoluent constamment. Souvent, les deux habitants du même quartier, voire du même pâté de maisons, décriront différemment leurs frontières. Les délimitations des quartiers peuvent être basées sur les [[code postal|codes postaux]], les [[groupe ethnique|groupements ethniques]], ou simplement par l'opinion personnelle de chacun. La perpétuelle évolution de la nature d'une ville signifie que quelques-unes des appellations données dans les [[années 1920]] ne peuvent pas être encore dans l'usage courant. Les quartiers de Chicago changent à la suite de l'[[immigration]], de l'[[embourgeoisement]] (que l'on peut nommer phénomène de [[gentrification]]) ou d'une [[rénovation urbaine]]. La ville contient quelques-unes des communautés qui, culturellement, sont les plus riches aux [[États-Unis]].
"	"Les '''quartiers de [[Chicago]]''' sont moins bien définis que les soixante-dix-sept [[Secteurs communautaires de Chicago|secteurs communautaires]] officiels de la ville. Il existe environ 228 quartiers (en [[anglais]] : ''Neighborhoods'') qui sont nommés aujourd'hui dans la ville de [[Chicago]]. Les quartiers de Chicago sont répartis à travers soixante-dix-sept secteurs communautaires créés dans la ville à la fin des [[années 1920]] par le Comité de recherche en [[science sociale|sciences sociales]] de l'[[Université de Chicago]]. Ces secteurs communautaires furent essentiellement créés pour faciliter la ville de Chicago et le [[bureau du recensement des États-Unis]] dans ses recherches, ses comparaisons et besoins à long terme des études statistiques, démographiques et ethniques de la population. 
Il y a environ 228 [[Quartier (ville)|quartiers]] qui sont nommés aujourd'hui dans la ville de Chicago. Les résidents et les agences immobilières ont tendance à attribuer de nouveaux noms à certains quartiers, du fait qu'ils évoluent constamment. Souvent, les deux habitants du même quartier, voire du même pâté de maisons, décriront différemment leurs frontières. Les délimitations des quartiers peuvent être basées sur les [[code postal|codes postaux]], les [[groupe ethnique|groupements ethniques]], ou simplement par l'opinion personnelle de chacun. La perpétuelle évolution de la nature d'une ville signifie que quelques-unes des appellations données dans les [[années 1920]] ne peuvent pas être encore dans l'usage courant. Les quartiers de Chicago changent à la suite de l'[[immigration]], de l'[[embourgeoisement]] (que l'on peut nommer phénomène de [[gentrification]]) ou d'une [[rénovation urbaine]]. La ville contient quelques-unes des communautés qui, culturellement, sont les plus riches aux [[États-Unis]].
"	2016-03-28T17:37:52Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
2	p1454700p1557686_421296	p1454700p1557686	421296	False	Arsene lapin	217858.0	True	text/x-wiki	wikitext	15975896	15974513	Hector Riviérez	False		"- '''Hector Joseph Riviérez ([[19 mars]] [[1913]] [[Cayenne]] ( [[Guyane]] ) – [[26 mai]] [[2003]] Paris) est un homme politique français.''' 
?                                                                                                                                         ---
+ '''Hector Joseph Riviérez''' ([[19 mars]] [[1913]] [[Cayenne]] ( [[Guyane]] ) – [[26 mai]] [[2003]] Paris) est un homme politique français. 
?                          +++
+ [[Catégorie:Naissance en 1913|Riviérez, Hector]] 
+ [[Catégorie:Décès en 2003|Riviérez, Hector]]
"	"'''Hector Joseph Riviérez ([[19 mars]] [[1913]] [[Cayenne]] ( [[Guyane]] ) – [[26 mai]] [[2003]] Paris) est un homme politique français.''' 
"	"'''Hector Joseph Riviérez''' ([[19 mars]] [[1913]] [[Cayenne]] ( [[Guyane]] ) – [[26 mai]] [[2003]] Paris) est un homme politique français. 
[[Catégorie:Naissance en 1913|Riviérez, Hector]] 
[[Catégorie:Décès en 2003|Riviérez, Hector]]
"	2007-04-16T20:33:35Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
3	p1454700p1557686_1135043	p1454700p1557686	1135043	False	Valentinois26	1768259.0	True	text/x-wiki	wikitext	135769759	135769737	Grant Park	False	/* Description */	"- Dans les années 1990, les autorités décident d'étendre le parc vers le sud (dans le coin sud-est) pour permettre la transformation et la mise en valeur de l'emplacement des trois institutions dédiées aux sciences naturelles qui se trouvent toutes trois dans ce qui est connu aujourd'hui comme étant le [[Museum Campus]]. Cette zone sur laquelle se trouve les musées faisait partie de [[Burnham Park (Chicago)|Burnham Park]], situé juste au sud de Grant Park. En 1998, les travaux de construction du Museum Campus s'achèvent et le nouveau « parc des musées » est inauguré.
?                                                                                                                                                                                                                                                                                                                                  ^
+ Dans les années 1990, les autorités décident d'étendre le parc vers le sud (dans le coin sud-est) pour permettre la transformation et la mise en valeur de l'emplacement des trois institutions dédiées aux sciences naturelles qui se trouvent toutes trois dans ce qui est connu aujourd'hui comme étant le [[Museum Campus]]. Avant qu'elle ne soit rattachée à Grant Park, cette zone sur laquelle se trouve les musées faisait partie de [[Burnham Park (Chicago)|Burnham Park]], un parc de {{unité|2.42|km|2}} situé juste au sud de Grant Park. En 1998, les travaux de construction du Museum Campus s'achèvent et le nouveau « parc des musées » est inauguré.
?                                                                                                                                                                                                                                                                                                                                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^                                                                                                      +++++++++++++++++++++++++++++++
"	"Dans les années 1990, les autorités décident d'étendre le parc vers le sud (dans le coin sud-est) pour permettre la transformation et la mise en valeur de l'emplacement des trois institutions dédiées aux sciences naturelles qui se trouvent toutes trois dans ce qui est connu aujourd'hui comme étant le [[Museum Campus]]. Cette zone sur laquelle se trouve les musées faisait partie de [[Burnham Park (Chicago)|Burnham Park]], situé juste au sud de Grant Park. En 1998, les travaux de construction du Museum Campus s'achèvent et le nouveau « parc des musées » est inauguré.
"	"Dans les années 1990, les autorités décident d'étendre le parc vers le sud (dans le coin sud-est) pour permettre la transformation et la mise en valeur de l'emplacement des trois institutions dédiées aux sciences naturelles qui se trouvent toutes trois dans ce qui est connu aujourd'hui comme étant le [[Museum Campus]]. Avant qu'elle ne soit rattachée à Grant Park, cette zone sur laquelle se trouve les musées faisait partie de [[Burnham Park (Chicago)|Burnham Park]], un parc de {{unité|2.42|km|2}} situé juste au sud de Grant Park. En 1998, les travaux de construction du Museum Campus s'achèvent et le nouveau « parc des musées » est inauguré.
"	2017-03-26T02:39:47Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
4	p1454700p1557686_1371996	p1454700p1557686	1371996	False	Lynntoniolondon	257932.0	True	text/x-wiki	wikitext	60174073	59524396	Environnement en Normandie	False	/* Les parcs naturels régionaux */	"- Il n'y a pas de parcs nationaux mais quatre régionaux. Ensemble, ils occupent tout de même 17% du territoire régional, essentiellement des espace ruraux modestement habités. 
?                                                                              -------------
+ Il n'y a pas de parcs nationaux mais quatre régionaux. Ensemble, ils occupent 17% du territoire régional, essentiellement des espace ruraux modestement habités. 
"	"Il n'y a pas de parcs nationaux mais quatre régionaux. Ensemble, ils occupent tout de même 17% du territoire régional, essentiellement des espace ruraux modestement habités. 
"	"Il n'y a pas de parcs nationaux mais quatre régionaux. Ensemble, ils occupent 17% du territoire régional, essentiellement des espace ruraux modestement habités. 
"	2010-12-13T03:30:41Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
5	p1454700p1557686_106969	p1454700p1557686	106969	False	84.102.4.123		False	text/x-wiki	wikitext	23710988	22854750	Navire à effet de surface	False		"- Un '''Navire à effet de surface''' (ou NES) est un [[navire]] à [[portance]] hybride. D'une part, portance archimédienne (une partie de sa coque est immergée) et d'autre part portance aérostatique (soufflante et [[coussin d'air]]). 
?                                                                                       ^^^^^^^^^^^^^                                                               -------------
+ Un '''Navire à effet de surface''' (ou NES) est un [[navire]] à [[portance]] hybride. Portance archimédienne d'une part (une partie de sa coque est immergée) et portance aérostatique (soufflante et [[coussin d'air]]) d'autre part. 
?                                                                                       ^                      +++++++++++                                                                                                +++++++++++++
"	"Un '''Navire à effet de surface''' (ou NES) est un [[navire]] à [[portance]] hybride. D'une part, portance archimédienne (une partie de sa coque est immergée) et d'autre part portance aérostatique (soufflante et [[coussin d'air]]). 
"	"Un '''Navire à effet de surface''' (ou NES) est un [[navire]] à [[portance]] hybride. Portance archimédienne d'une part (une partie de sa coque est immergée) et portance aérostatique (soufflante et [[coussin d'air]]) d'autre part. 
"	2007-12-06T11:05:04Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
6	p1454700p1557686_154642	p1454700p1557686	154642	False	LouisAlain	1091000.0	True	text/x-wiki	wikitext	114398333	102774457	Shinjuku autoroo	False		"- Le [[Scénario (film)|scénario]], écrit par [[Ichirô Fujita]] et [[Yoshiki Nagasawa]], est basé sur un roman de [[Fumio Tanaka]].
?                                            --     ^       --
+ Le [[Scénario (film)|scénario]], écrit par Ichirō Fujita et [[Yoshiki Nagasawa]], est basé sur un roman de [[Fumio Tanaka]].
?                                                 ^
"	"Le [[Scénario (film)|scénario]], écrit par [[Ichirô Fujita]] et [[Yoshiki Nagasawa]], est basé sur un roman de [[Fumio Tanaka]].
"	"Le [[Scénario (film)|scénario]], écrit par Ichirō Fujita et [[Yoshiki Nagasawa]], est basé sur un roman de [[Fumio Tanaka]].
"	2015-04-23T09:15:21Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
7	p1454700p1557686_365631	p1454700p1557686	365631	False	Tim9	803206.0	True	text/x-wiki	wikitext	90869865	90249304	Comté de Cheboygan	False	/* Géographie */	"- Le comté a une superficie de {{formatnum:2293}} km², dont {{formatnum:1853}} km² en surfaces terrestres.
?                                ^^^^^ ^^^^      ----         ^^^^^ ^^^^      ----
+ Le comté a une superficie de {{unité|2293|km|2}}, dont {{unité|1853|km|2}} en surfaces terrestres.
?                                ^^^ ^^    +++++           ^^^ ^^    +++++
"	"Le comté a une superficie de {{formatnum:2293}} km², dont {{formatnum:1853}} km² en surfaces terrestres.
"	"Le comté a une superficie de {{unité|2293|km|2}}, dont {{unité|1853|km|2}} en surfaces terrestres.
"	2013-03-19T11:35:25Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
8	p1454700p1557686_1214148	p1454700p1557686	1214148	False	64.208.49.60		False	text/x-wiki	wikitext	5126061	5096846	Azerbaïdjan	False	/* Culture */	"- Le grand joueur d'[[jeu d'échecs|échecs]] [[Russie|russe]] [[Garry Kasparov]] est né en Azerbaïdjan.
+ Le grand joueur d'[[jeu d'échecs|échecs]] [[Russie|russe]] [[Garry Kasparov]] est né en Azerbaïdjan, de mère arménienne. Il a fui le pays pour échapper aux pogroms de anti-arméniens de Bakou.
"	"Le grand joueur d'[[jeu d'échecs|échecs]] [[Russie|russe]] [[Garry Kasparov]] est né en Azerbaïdjan.
"	"Le grand joueur d'[[jeu d'échecs|échecs]] [[Russie|russe]] [[Garry Kasparov]] est né en Azerbaïdjan, de mère arménienne. Il a fui le pays pour échapper aux pogroms de anti-arméniens de Bakou.
"	2006-01-20T14:50:34Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
9	p1454700p1557686_1353450	p1454700p1557686	1353450	False	Garfriri	175119.0	True	text/x-wiki	wikitext	22666038	22666014	Power 25	False	/* Classement des catcheurs figurant le plus souvent dans le top 5 en 2007 */	"- Au 3 novembre 2007 :
+ ''Au 3 novembre 2007 :''
? ++                    ++
"	"Au 3 novembre 2007 :
"	"''Au 3 novembre 2007 :''
"	2007-11-07T16:26:02Z	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False
