0;"p1454700p1557686_1294303";wiki_formatting
1;"p1454700p1557686_1203734";revert_vandal
2;"p1454700p1557686_235126";wiki_formatting
3;"p1454700p1557686_916332";ortho_gram_typo, wiki_formatting, content_add
4;"p1454700p1557686_460251";ortho_gram_typo
5;"p1454700p1557686_530136";semant_diff
6;"p1454700p1557686_838521";content_add
7;"p1454700p1557686_1455548";wiki_formatting
8;"p1454700p1557686_1107537";wiki_formatting
9;"p1454700p1557686_190858";wiki_formatting
10;"p1454700p1557686_33315";ortho_gram_typo
11;"p1454700p1557686_81291";revert_vandal
12;"p1454700p1557686_753779";wiki_formatting, semant_simil
13;"p1454700p1557686_11623";revert_other
14;"p1454700p1557686_139703";wiki_formatting
15;"p1454700p1557686_18314";ortho_gram_typo
16;"p1454700p1557686_541391";other
17;"p1454700p1557686_1410610";wiki_formatting
18;"p1454700p1557686_71150";content_add
19;"p1454700p1557686_1120784";wiki_formatting
20;"p1557687p1647888_732937";semant_diff
21;"p1557687p1647888_154603";semant_diff
22;"p1557687p1647888_1161770";reordering, content_add
23;"p1557687p1647888_1249021";other
24;"p1557687p1647888_1130565";semant_diff
25;"p1557687p1647888_584897";content_add
26;"p1557687p1647888_1002272";wiki_formatting
27;"p1557687p1647888_441439";content_add
28;"p1557687p1647888_920229";other
29;"p1557687p1647888_1016655";content_add
30;"p1557687p1647888_297256";vandal
31;"p1557687p1647888_797244";wiki_formatting
32;"p1557687p1647888_1129608";wiki_formatting
33;"p1557687p1647888_965363";wiki_formatting
34;"p1557687p1647888_952692";wiki_formatting
35;"p1557687p1647888_624756";wiki_formatting
36;"p1557687p1647888_885550";wiki_formatting
37;"p1557687p1647888_528293";ortho_gram_typo
38;"p1557687p1647888_574375";wiki_formatting, semant_simil
39;"p1557687p1647888_608141";wiki_formatting, content_add
40;"p1647895p1740137_1148966";content_remove
41;"p1647895p1740137_391957";wiki_formatting
42;"p1647895p1740137_794861";wiki_formatting
43;"p1647895p1740137_1212956";wiki_formatting
44;"p1647895p1740137_475447";semant_diff
45;"p1647895p1740137_1336758";vandal
46;"p1647895p1740137_1408023";wiki_formatting
47;"p1647895p1740137_541142";ortho_gram_typo
48;"p1647895p1740137_1149642";content_add
49;"p1647895p1740137_1054388";content_add
50;"p1647895p1740137_1096604";wiki_formatting, semant_diff
51;"p1647895p1740137_464001";wiki_formatting
52;"p1647895p1740137_300439";wiki_formatting
53;"p1647895p1740137_39510";vandal
54;"p1647895p1740137_1231876";wiki_formatting
55;"p1647895p1740137_1421094";wiki_formatting
56;"p1647895p1740137_1136698";wiki_formatting
57;"p1647895p1740137_728707";ortho_gram_typo, wiki_formatting
58;"p1647895p1740137_1366216";content_add
59;"p1647895p1740137_1037229";wiki_formatting
60;"p1740138p1843398_1088801";wiki_formatting
61;"p1740138p1843398_1228417";wiki_formatting
62;"p1740138p1843398_449567";wiki_formatting, semant_diff
63;"p1740138p1843398_458385";wiki_formatting
64;"p1740138p1843398_1054812";wiki_formatting
65;"p1740138p1843398_515159";ortho_gram_typo
66;"p1740138p1843398_732260";wiki_formatting
67;"p1740138p1843398_305644";content_remove
68;"p1740138p1843398_1174717";semant_diff
69;"p1740138p1843398_829903";semant_diff
70;"p1740138p1843398_1029365";wiki_formatting
71;"p1740138p1843398_411413";wiki_formatting
72;"p1740138p1843398_846104";wiki_formatting, content_remove
73;"p1740138p1843398_1079091";wiki_formatting
74;"p1740138p1843398_101181";content_add
75;"p1740138p1843398_471121";ortho_gram_typo
76;"p1740138p1843398_1090899";semant_diff
77;"p1740138p1843398_527760";ortho_gram_typo
78;"p1740138p1843398_92287";ortho_gram_typo
79;"p1740138p1843398_1128366";content_remove
80;"p1843399p1939691_297961";content_add
81;"p1843399p1939691_527210";content_add
82;"p1843399p1939691_676995";wiki_formatting
83;"p1843399p1939691_1074053";wiki_formatting
84;"p1843399p1939691_539655";content_add, semant_simil
85;"p1843399p1939691_245128";wiki_formatting
86;"p1843399p1939691_702344";wiki_formatting, content_add
87;"p1843399p1939691_929246";ortho_gram_typo, content_add
88;"p1843399p1939691_725573";content_add
89;"p1843399p1939691_372344";content_add
90;"p1843399p1939691_207965";wiki_formatting
91;"p1843399p1939691_88328";ortho_gram_typo, wiki_formatting
92;"p1843399p1939691_1210955";content_add
93;"p1843399p1939691_1465933";wiki_formatting, content_remove, content_add
94;"p1843399p1939691_763172";wiki_formatting
95;"p1843399p1939691_1674";wiki_formatting
96;"p1843399p1939691_819814";wiki_formatting
97;"p1843399p1939691_740988";content_add
98;"p1843399p1939691_1153900";wiki_formatting
99;"p1843399p1939691_1115144";wiki_formatting
