0;"p1113861p1186656_352403";ortho_gram_typo
1;"p1113861p1186656_1038944";reordering
2;"p1113861p1186656_810822";other
3;"p1113861p1186656_1144768";wiki_formatting, content_add
4;"p1113861p1186656_421671";ortho_gram_typo, content_add
5;"p1113861p1186656_379492";wiki_formatting
6;"p1113861p1186656_1289852";wiki_formatting, reordering
7;"p1113861p1186656_676694";wiki_formatting, nbr_wr
8;"p1113861p1186656_9310";wiki_formatting, content_add
9;"p1113861p1186656_1233436";semant_diff
10;"p1113861p1186656_169506";wiki_formatting
11;"p1113861p1186656_861755";wiki_formatting
12;"p1113861p1186656_455728";wiki_formatting, semant_simil
13;"p1113861p1186656_83433";vandal
14;"p1113861p1186656_1350473";wiki_formatting, content_add
15;"p1113861p1186656_238820";semant_diff
16;"p1113861p1186656_287529";wiki_formatting
17;"p1113861p1186656_442165";ortho_gram_typo
18;"p1113861p1186656_851952";wiki_formatting
19;"p1113861p1186656_42213";vandal
20;"p1186657p1252585_1151097";content_add
21;"p1186657p1252585_455110";nbr_wr
22;"p1186657p1252585_439463";vandal
23;"p1186657p1252585_48260";revert_other
24;"p1186657p1252585_340043";vandal
25;"p1186657p1252585_13081";wiki_formatting
26;"p1186657p1252585_287500";ortho_gram_typo, wiki_formatting, reordering
27;"p1186657p1252585_421765";content_remove, semant_diff
28;"p1186657p1252585_1387169";semant_diff
29;"p1186657p1252585_692091";ortho_gram_typo
30;"p1186657p1252585_1057872";wiki_formatting
31;"p1186657p1252585_1007285";content_remove
32;"p1186657p1252585_720517";wiki_formatting, content_add
33;"p1186657p1252585_1436830";ortho_gram_typo, wiki_formatting, reordering
34;"p1186657p1252585_600482";wiki_formatting
35;"p1186657p1252585_1030828";vandal
36;"p1186657p1252585_1258838";wiki_formatting
37;"p1186657p1252585_1116122";semant_diff
38;"p1186657p1252585_260166";wiki_formatting, content_add
39;"p1186657p1252585_1320784";content_add
40;"p1252586p1312869_1385795";wiki_formatting
41;"p1252586p1312869_627789";content_remove, content_add
42;"p1252586p1312869_1289976";wiki_formatting
43;"p1252586p1312869_671956";ortho_gram_typo, reordering, content_add
44;"p1252586p1312869_1490006";wiki_formatting, content_add
45;"p1252586p1312869_834685";semant_simil
46;"p1252586p1312869_584519";semant_simil
47;"p1252586p1312869_409233";wiki_formatting, reordering
48;"p1252586p1312869_305482";wiki_formatting
49;"p1252586p1312869_746839";content_add
50;"p1252586p1312869_665760";ortho_gram_typo, wiki_formatting, reordering
51;"p1252586p1312869_589179";wiki_formatting
52;"p1252586p1312869_1017820";wiki_formatting
53;"p1252586p1312869_1174161";wiki_formatting, content_add
54;"p1252586p1312869_307086";semant_simil
55;"p1252586p1312869_22308";wiki_formatting
56;"p1252586p1312869_572534";wiki_formatting
57;"p1252586p1312869_883969";reordering, content_remove
58;"p1252586p1312869_1492507";semant_diff
59;"p1252586p1312869_617275";ortho_gram_typo
60;"p1312870p1382438_247611";content_add
61;"p1312870p1382438_462161";wiki_formatting
62;"p1312870p1382438_599157";ortho_gram_typo, semant_simil
63;"p1312870p1382438_418657";content_add
64;"p1312870p1382438_283866";semant_diff
65;"p1312870p1382438_1178388";wiki_formatting
66;"p1312870p1382438_175122";revert_other
67;"p1312870p1382438_509919";wiki_formatting
68;"p1312870p1382438_239117";wiki_formatting
69;"p1312870p1382438_325228";wiki_formatting
70;"p1312870p1382438_566622";semant_simil
71;"p1312870p1382438_85542";wiki_formatting
72;"p1312870p1382438_564575";content_add
73;"p1312870p1382438_1406113";content_add
74;"p1312870p1382438_315209";reordering
75;"p1312870p1382438_618188";ortho_gram_typo, wiki_formatting, content_add
76;"p1312870p1382438_513605";wiki_formatting
77;"p1312870p1382438_1104800";wiki_formatting
78;"p1312870p1382438_1209639";ortho_gram_typo, wiki_formatting, content_remove
79;"p1312870p1382438_330248";semant_diff
80;"p1382439p1454699_1004897";wiki_formatting
81;"p1382439p1454699_580434";wiki_formatting
82;"p1382439p1454699_877799";wiki_formatting
83;"p1382439p1454699_643381";ortho_gram_typo
84;"p1382439p1454699_34063";revert_other
85;"p1382439p1454699_1387432";wiki_formatting
86;"p1382439p1454699_855804";semant_simil
87;"p1382439p1454699_1166191";wiki_formatting
88;"p1382439p1454699_1269276";wiki_formatting
89;"p1382439p1454699_758492";wiki_formatting
90;"p1382439p1454699_454072";ortho_gram_typo, wiki_formatting
91;"p1382439p1454699_1421017";wiki_formatting, semant_diff
92;"p1382439p1454699_158130";content_add
93;"p1382439p1454699_1133456";wiki_formatting
94;"p1382439p1454699_969424";vandal
95;"p1382439p1454699_1130600";wiki_formatting, semant_diff
96;"p1382439p1454699_860733";semant_diff
97;"p1382439p1454699_613238";content_add
98;"p1382439p1454699_1321676";reordering, content_remove
99;"p1382439p1454699_520757";wiki_formatting
