0;"p3438517p3561507_1261282";vandal
1;"p3438517p3561507_1306981";ortho_gram_typo, content_add
2;"p3438517p3561507_179557";semant_simil
3;"p3438517p3561507_948108";wiki_formatting
4;"p3438517p3561507_1272293";content_remove
5;"p3438517p3561507_272988";ortho_gram_typo, reordering
6;"p3438517p3561507_433354";vandal
7;"p3438517p3561507_504516";ortho_gram_typo
8;"p3438517p3561507_747162";wiki_formatting
9;"p3438517p3561507_1486843";vandal
10;"p3438517p3561507_1400048";semant_diff
11;"p3438517p3561507_1063562";semant_simil
12;"p3438517p3561507_500092";ortho_gram_typo, wiki_formatting
13;"p3438517p3561507_231184";wiki_formatting
14;"p3438517p3561507_1493130";ortho_gram_typo, wiki_formatting
15;"p3438517p3561507_755529";content_add
16;"p3438517p3561507_213750";wiki_formatting
17;"p3438517p3561507_454896";wiki_formatting
18;"p3438517p3561507_447644";wiki_formatting
19;"p3438517p3561507_257506";ortho_gram_typo, wiki_formatting
20;"p3561508p3682191_703039";content_add
21;"p3561508p3682191_1379092";semant_simil
22;"p3561508p3682191_1431281";ortho_gram_typo
23;"p3561508p3682191_1041085";ortho_gram_typo
24;"p3561508p3682191_1474265";wiki_formatting
25;"p3561508p3682191_1455733";wiki_formatting, reordering, content_add
26;"p3561508p3682191_91371";wiki_formatting
27;"p3561508p3682191_1351283";wiki_formatting
28;"p3561508p3682191_1216033";ortho_gram_typo
29;"p3561508p3682191_1113500";content_add
30;"p3561508p3682191_344298";content_add
31;"p3561508p3682191_211694";wiki_formatting
32;"p3561508p3682191_927524";ortho_gram_typo
33;"p3561508p3682191_370130";vandal
34;"p3561508p3682191_379744";wiki_formatting
35;"p3561508p3682191_1304162";vandal
36;"p3561508p3682191_1371832";wiki_formatting
37;"p3561508p3682191_39876";reordering, semant_simil
38;"p3561508p3682191_1215910";ortho_gram_typo
39;"p3561508p3682191_1355393";wiki_formatting
40;"p3682192p3796516_339221";content_add
41;"p3682192p3796516_51797";ortho_gram_typo
42;"p3682192p3796516_932003";content_add
43;"p3682192p3796516_454681";content_remove, content_add
44;"p3682192p3796516_326720";wiki_formatting
45;"p3682192p3796516_206582";wiki_formatting
46;"p3682192p3796516_473173";semant_diff
47;"p3682192p3796516_970783";wiki_formatting
48;"p3682192p3796516_958565";semant_simil
49;"p3682192p3796516_538290";wiki_formatting
50;"p3682192p3796516_373941";wiki_formatting
51;"p3682192p3796516_660244";content_add
52;"p3682192p3796516_488262";content_add, semant_simil
53;"p3682192p3796516_891944";ortho_gram_typo, semant_simil
54;"p3682192p3796516_387514";ortho_gram_typo, semant_simil
55;"p3682192p3796516_233177";reordering
56;"p3682192p3796516_350298";ortho_gram_typo
57;"p3682192p3796516_1043813";content_remove, content_add
58;"p3682192p3796516_48836";ortho_gram_typo
59;"p3682192p3796516_430309";wiki_formatting
60;"p3796517p3922524_1243381";semant_diff
61;"p3796517p3922524_12754";content_add
62;"p3796517p3922524_1217930";content_add
63;"p3796517p3922524_714747";wiki_formatting
64;"p3796517p3922524_715120";ortho_gram_typo, content_add, semant_diff
65;"p3796517p3922524_100386";semant_simil
66;"p3796517p3922524_1433601";wiki_formatting
67;"p3796517p3922524_1234246";wiki_formatting
68;"p3796517p3922524_1374368";wiki_formatting
69;"p3796517p3922524_220603";content_add
70;"p3796517p3922524_485193";wiki_formatting
71;"p3796517p3922524_1028265";ortho_gram_typo
72;"p3796517p3922524_927850";reordering, content_remove, semant_simil
73;"p3796517p3922524_1390572";ortho_gram_typo, semant_simil
74;"p3796517p3922524_453501";semant_simil
75;"p3796517p3922524_1625";ortho_gram_typo, content_add, semant_diff
76;"p3796517p3922524_1284958";content_add
77;"p3796517p3922524_468323";ortho_gram_typo, wiki_formatting, content_remove, content_add
78;"p3796517p3922524_85328";ortho_gram_typo
79;"p3796517p3922524_410400";nbr_wr
80;"p3922525p4040465_1414838";ortho_gram_typo, wiki_formatting
81;"p3922525p4040465_309935";wiki_formatting
82;"p3922525p4040465_327290";wiki_formatting, content_add
83;"p3922525p4040465_888467";wiki_formatting, content_remove, content_add
84;"p3922525p4040465_1013700";ortho_gram_typo
85;"p3922525p4040465_973802";content_remove
86;"p3922525p4040465_1405139";content_add
87;"p3922525p4040465_683904";other
88;"p3922525p4040465_931840";ortho_gram_typo
89;"p3922525p4040465_102482";other
90;"p3922525p4040465_411328";vandal
91;"p3922525p4040465_1377294";nbr_x
92;"p3922525p4040465_1365219";wiki_formatting
93;"p3922525p4040465_306591";ortho_gram_typo
94;"p3922525p4040465_251791";vandal
95;"p3922525p4040465_285279";wiki_formatting
96;"p3922525p4040465_383936";wiki_formatting
97;"p3922525p4040465_312991";wiki_formatting
98;"p3922525p4040465_725514";wiki_formatting, content_add
99;"p3922525p4040465_1305762";ortho_gram_typo
